#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,04/20/2022 16:58:26,16.81,,
2,04/20/2022 17:01:26,16.69,,
3,04/20/2022 17:04:26,17.07,,
4,04/20/2022 17:07:26,16.60,,
5,04/20/2022 17:10:26,15.66,,
6,04/20/2022 17:13:26,16.04,,
7,04/20/2022 17:16:26,16.60,,
8,04/20/2022 17:19:26,17.24,,
9,04/20/2022 17:22:26,16.81,,
10,04/20/2022 17:25:26,16.81,,
11,04/20/2022 17:28:26,16.69,,
12,04/20/2022 17:31:26,16.47,,
13,04/20/2022 17:34:26,16.73,,
14,04/20/2022 17:37:26,16.99,,
15,04/20/2022 17:40:26,16.86,,
16,04/20/2022 17:43:26,16.43,,
17,04/20/2022 17:46:26,16.39,,
18,04/20/2022 17:49:26,16.39,,
19,04/20/2022 17:52:26,15.83,,
20,04/20/2022 17:55:26,15.61,,
21,04/20/2022 17:58:26,16.39,,
22,04/20/2022 18:01:26,16.43,,
23,04/20/2022 18:04:26,16.47,,
24,04/20/2022 18:07:26,16.30,,
25,04/20/2022 18:10:26,16.13,,
26,04/20/2022 18:13:26,15.74,,
27,04/20/2022 18:16:26,16.13,,
28,04/20/2022 18:19:26,15.57,,
29,04/20/2022 18:22:26,15.36,,
30,04/20/2022 18:25:26,15.70,,
31,04/20/2022 18:28:26,15.53,,
32,04/20/2022 18:31:26,15.61,,
33,04/20/2022 18:34:26,15.18,,
34,04/20/2022 18:37:26,15.48,,
35,04/20/2022 18:40:26,15.70,,
36,04/20/2022 18:43:26,15.74,,
37,04/20/2022 18:46:26,15.66,,
38,04/20/2022 18:49:26,15.36,,
39,04/20/2022 18:52:26,14.80,,
40,04/20/2022 18:55:26,14.37,,
41,04/20/2022 18:58:26,14.33,,
42,04/20/2022 19:01:26,14.45,,
43,04/20/2022 19:04:26,14.33,,
44,04/20/2022 19:07:26,13.85,,
45,04/20/2022 19:10:26,13.73,,
46,04/20/2022 19:13:26,13.47,,
47,04/20/2022 19:16:26,13.12,,
48,04/20/2022 19:19:26,13.25,,
49,04/20/2022 19:22:26,12.74,,
50,04/20/2022 19:25:26,12.27,,
51,04/20/2022 19:28:26,12.05,,
52,04/20/2022 19:31:26,11.67,,
53,04/20/2022 19:34:26,11.62,,
54,04/20/2022 19:37:26,11.37,,
55,04/20/2022 19:40:26,11.28,,
56,04/20/2022 19:43:26,11.02,,
