#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,04/20/2022 17:13:21,16.77,,
2,04/20/2022 17:16:21,17.29,,
3,04/20/2022 17:19:21,16.60,,
4,04/20/2022 17:22:21,16.13,,
5,04/20/2022 17:25:21,16.08,,
6,04/20/2022 17:28:21,15.70,,
7,04/20/2022 17:31:21,15.74,,
8,04/20/2022 17:34:21,16.04,,
9,04/20/2022 17:37:21,15.66,,
10,04/20/2022 17:40:21,15.87,,
11,04/20/2022 17:43:21,16.17,,
12,04/20/2022 17:46:21,15.83,,
13,04/20/2022 17:49:21,15.70,,
14,04/20/2022 17:52:21,15.87,,
15,04/20/2022 17:55:21,15.57,,
16,04/20/2022 17:58:21,15.27,,
17,04/20/2022 18:01:21,15.61,,
18,04/20/2022 18:04:21,15.44,,
19,04/20/2022 18:07:21,15.61,,
20,04/20/2022 18:10:21,15.48,,
21,04/20/2022 18:13:21,15.66,,
22,04/20/2022 18:16:21,15.48,,
23,04/20/2022 18:19:21,15.44,,
24,04/20/2022 18:22:21,15.27,,
25,04/20/2022 18:25:21,15.18,,
26,04/20/2022 18:28:21,14.97,,
27,04/20/2022 18:31:21,15.06,,
28,04/20/2022 18:34:21,15.06,,
29,04/20/2022 18:37:21,15.01,,
30,04/20/2022 18:40:21,14.88,,
31,04/20/2022 18:43:21,14.75,,
32,04/20/2022 18:46:21,14.41,,
33,04/20/2022 18:49:21,14.24,,
34,04/20/2022 18:52:21,14.11,,
35,04/20/2022 18:55:21,14.07,,
36,04/20/2022 18:58:21,13.81,,
37,04/20/2022 19:01:21,13.64,,
38,04/20/2022 19:04:21,13.38,,
39,04/20/2022 19:07:21,13.21,,
40,04/20/2022 19:10:21,12.87,,
41,04/20/2022 19:13:21,12.27,,
42,04/20/2022 19:16:21,12.05,,
43,04/20/2022 19:19:21,11.71,,
44,04/20/2022 19:22:21,11.28,,
45,04/20/2022 19:25:21,10.68,,
46,04/20/2022 19:28:21,10.04,,
47,04/20/2022 19:31:21,9.65,,
48,04/20/2022 19:34:21,9.44,,
49,04/20/2022 19:37:21,9.44,,
50,04/20/2022 19:40:21,8.96,,
51,04/20/2022 19:43:21,8.45,,
52,04/20/2022 19:46:21,8.19,,
53,04/20/2022 19:49:21,7.76,,
54,04/20/2022 19:52:21,7.38,,
55,04/20/2022 19:55:21,6.78,,
56,04/20/2022 19:58:21,6.30,,
57,04/20/2022 20:01:21,6.09,,
58,04/20/2022 20:04:21,5.87,,
59,04/20/2022 20:07:21,5.70,,
60,04/20/2022 20:10:21,5.75,,
61,04/20/2022 20:13:21,5.83,,
62,04/20/2022 20:16:21,5.70,,
63,04/20/2022 20:19:21,5.40,,
64,04/20/2022 20:22:21,4.97,,
65,04/20/2022 20:25:21,4.72,,
66,04/20/2022 20:28:21,5.02,,
67,04/20/2022 20:31:21,4.63,,
68,04/20/2022 20:34:21,4.67,,
69,04/20/2022 20:37:21,4.33,,
70,04/20/2022 20:40:21,3.94,,
71,04/20/2022 20:43:21,3.73,,
72,04/20/2022 20:46:21,3.60,,
73,04/20/2022 20:49:21,3.60,,
74,04/20/2022 20:52:21,3.56,,
75,04/20/2022 20:55:21,3.26,,
76,04/20/2022 20:58:21,3.00,,
77,04/20/2022 21:01:21,2.91,,
78,04/20/2022 21:04:21,3.13,,
79,04/20/2022 21:07:21,2.83,,
80,04/20/2022 21:10:21,2.57,,
81,04/20/2022 21:13:21,2.19,,
82,04/20/2022 21:16:21,1.67,,
83,04/20/2022 21:19:21,1.76,,
84,04/20/2022 21:22:21,1.46,,
85,04/20/2022 21:25:21,1.67,,
86,04/20/2022 21:28:21,1.84,,
87,04/20/2022 21:31:21,1.93,,
88,04/20/2022 21:34:21,1.58,,
89,04/20/2022 21:37:21,1.37,,
90,04/20/2022 21:40:21,1.11,,
91,04/20/2022 21:43:21,1.07,,
92,04/20/2022 21:46:21,1.20,,
93,04/20/2022 21:49:21,1.33,,
94,04/20/2022 21:52:21,1.46,,
95,04/20/2022 21:55:21,2.01,,
96,04/20/2022 21:58:21,1.88,,
97,04/20/2022 22:01:21,1.20,,
98,04/20/2022 22:04:21,1.41,,
99,04/20/2022 22:07:21,0.73,,
100,04/20/2022 22:10:21,0.51,,
101,04/20/2022 22:13:21,0.73,,
102,04/20/2022 22:16:21,0.21,,
103,04/20/2022 22:19:21,-0.13,,
104,04/20/2022 22:22:21,-0.52,,
105,04/20/2022 22:25:21,-0.56,,
106,04/20/2022 22:28:21,-0.47,,
107,04/20/2022 22:31:21,-0.60,,
108,04/20/2022 22:34:21,-0.99,,
109,04/20/2022 22:37:21,-1.16,,
110,04/20/2022 22:40:21,-1.08,,
111,04/20/2022 22:43:21,-1.25,,
112,04/20/2022 22:46:21,-1.29,,
113,04/20/2022 22:49:21,-1.29,,
114,04/20/2022 22:52:21,-1.33,,
115,04/20/2022 22:55:21,-1.38,,
116,04/20/2022 22:58:21,-0.82,,
117,04/20/2022 23:01:21,-0.90,,
118,04/20/2022 23:04:21,-0.82,,
119,04/20/2022 23:07:21,-0.65,,
120,04/20/2022 23:10:21,-0.60,,
121,04/20/2022 23:13:21,-0.39,,
122,04/20/2022 23:16:21,-0.13,,
123,04/20/2022 23:19:21,-0.13,,
124,04/20/2022 23:22:21,-0.65,,
125,04/20/2022 23:25:21,-0.90,,
126,04/20/2022 23:28:21,-1.08,,
127,04/20/2022 23:31:21,-1.08,,
128,04/20/2022 23:34:21,-0.65,,
129,04/20/2022 23:37:21,-0.95,,
130,04/20/2022 23:40:21,-1.03,,
131,04/20/2022 23:43:21,-1.12,,
132,04/20/2022 23:46:21,-0.86,,
133,04/20/2022 23:49:21,-0.69,,
134,04/20/2022 23:52:21,-0.99,,
135,04/20/2022 23:55:21,-0.90,,
136,04/20/2022 23:58:21,-1.16,,
137,04/21/2022 00:01:21,-1.29,,
138,04/21/2022 00:04:21,-1.55,,
139,04/21/2022 00:07:21,-1.33,,
140,04/21/2022 00:10:21,-1.68,,
141,04/21/2022 00:13:21,-1.89,,
142,04/21/2022 00:16:21,-1.85,,
143,04/21/2022 00:19:21,-2.15,,
144,04/21/2022 00:22:21,-2.23,,
145,04/21/2022 00:25:21,-1.93,,
146,04/21/2022 00:28:21,-1.72,,
147,04/21/2022 00:31:21,-1.98,,
148,04/21/2022 00:34:21,-2.36,,
149,04/21/2022 00:37:21,-2.49,,
150,04/21/2022 00:40:21,-2.49,,
151,04/21/2022 00:43:21,-2.66,,
152,04/21/2022 00:46:21,-3.09,,
153,04/21/2022 00:49:21,-2.96,,
154,04/21/2022 00:52:21,-2.83,,
155,04/21/2022 00:55:21,-2.62,,
156,04/21/2022 00:58:21,-2.92,,
157,04/21/2022 01:01:21,-3.13,,
158,04/21/2022 01:04:21,-3.31,,
159,04/21/2022 01:07:21,-3.35,,
160,04/21/2022 01:10:21,-3.35,,
161,04/21/2022 01:13:21,-3.52,,
162,04/21/2022 01:16:21,-3.82,,
163,04/21/2022 01:19:21,-3.56,,
164,04/21/2022 01:22:21,-3.35,,
165,04/21/2022 01:25:21,-3.61,,
166,04/21/2022 01:28:21,-4.12,,
167,04/21/2022 01:31:21,-4.29,,
168,04/21/2022 01:34:21,-4.34,,
169,04/21/2022 01:37:21,-4.34,,
170,04/21/2022 01:40:21,-4.21,,
171,04/21/2022 01:43:21,-4.08,,
172,04/21/2022 01:46:21,-3.86,,
173,04/21/2022 01:49:21,-3.91,,
174,04/21/2022 01:52:21,-3.95,,
175,04/21/2022 01:55:21,-4.21,,
176,04/21/2022 01:58:21,-4.16,,
177,04/21/2022 02:01:21,-4.12,,
178,04/21/2022 02:04:21,-4.34,,
179,04/21/2022 02:07:21,-4.51,,
180,04/21/2022 02:10:21,-4.55,,
181,04/21/2022 02:13:21,-4.64,,
182,04/21/2022 02:16:21,-4.42,,
183,04/21/2022 02:19:21,-4.25,,
184,04/21/2022 02:22:21,-4.51,,
185,04/21/2022 02:25:21,-4.55,,
186,04/21/2022 02:28:21,-4.34,,
187,04/21/2022 02:31:21,-4.29,,
188,04/21/2022 02:34:21,-4.34,,
189,04/21/2022 02:37:21,-4.68,,
190,04/21/2022 02:40:21,-4.68,,
191,04/21/2022 02:43:21,-4.89,,
192,04/21/2022 02:46:21,-4.64,,
193,04/21/2022 02:49:21,-4.59,,
194,04/21/2022 02:52:21,-4.64,,
195,04/21/2022 02:55:21,-4.81,,
196,04/21/2022 02:58:21,-4.98,,
197,04/21/2022 03:01:21,-4.85,,
198,04/21/2022 03:04:21,-4.81,,
199,04/21/2022 03:07:21,-4.64,,
200,04/21/2022 03:10:21,-4.64,,
201,04/21/2022 03:13:21,-4.59,,
202,04/21/2022 03:16:21,-4.46,,
203,04/21/2022 03:19:21,-3.91,,
204,04/21/2022 03:22:21,-4.08,,
205,04/21/2022 03:25:21,-4.25,,
206,04/21/2022 03:28:21,-4.42,,
207,04/21/2022 03:31:21,-4.34,,
208,04/21/2022 03:34:21,-4.04,,
209,04/21/2022 03:37:21,-4.04,,
210,04/21/2022 03:40:21,-4.38,,
211,04/21/2022 03:43:21,-4.51,,
212,04/21/2022 03:46:21,-4.81,,
213,04/21/2022 03:49:21,-4.81,,
214,04/21/2022 03:52:21,-4.85,,
215,04/21/2022 03:55:21,-4.94,,
216,04/21/2022 03:58:21,-5.07,,
217,04/21/2022 04:01:21,-4.89,,
218,04/21/2022 04:04:21,-4.59,,
219,04/21/2022 04:07:21,-4.64,,
220,04/21/2022 04:10:21,-5.15,,
221,04/21/2022 04:13:21,-5.19,,
222,04/21/2022 04:16:21,-5.45,,
223,04/21/2022 04:19:21,-5.32,,
224,04/21/2022 04:22:21,-5.32,,
225,04/21/2022 04:25:21,-4.89,,
226,04/21/2022 04:28:21,-4.59,,
227,04/21/2022 04:31:21,-4.16,,
228,04/21/2022 04:34:21,-4.08,,
229,04/21/2022 04:37:21,-4.38,,
230,04/21/2022 04:40:21,-4.29,,
231,04/21/2022 04:43:21,-4.21,,
232,04/21/2022 04:46:21,-3.74,,
233,04/21/2022 04:49:21,-4.25,,
234,04/21/2022 04:52:21,-4.46,,
235,04/21/2022 04:55:21,-4.42,,
236,04/21/2022 04:58:21,-4.38,,
237,04/21/2022 05:01:21,-4.51,,
238,04/21/2022 05:04:21,-4.51,,
239,04/21/2022 05:07:21,-4.12,,
240,04/21/2022 05:10:21,-4.38,,
241,04/21/2022 05:13:21,-4.59,,
242,04/21/2022 05:16:21,-4.72,,
243,04/21/2022 05:19:21,-4.38,,
244,04/21/2022 05:22:21,-4.72,,
245,04/21/2022 05:25:21,-4.85,,
246,04/21/2022 05:28:21,-5.07,,
247,04/21/2022 05:31:21,-5.02,,
248,04/21/2022 05:34:21,-5.19,,
249,04/21/2022 05:37:21,-5.19,,
250,04/21/2022 05:40:21,-5.15,,
251,04/21/2022 05:43:21,-5.15,,
252,04/21/2022 05:46:21,-5.19,,
253,04/21/2022 05:49:21,-5.28,,
254,04/21/2022 05:52:21,-5.54,,
255,04/21/2022 05:55:21,-5.49,,
256,04/21/2022 05:58:21,-5.58,,
257,04/21/2022 06:01:21,-5.67,,
258,04/21/2022 06:04:21,-5.84,,
259,04/21/2022 06:07:21,-5.92,,
260,04/21/2022 06:10:21,-5.92,,
261,04/21/2022 06:13:21,-5.79,,
262,04/21/2022 06:16:21,-5.84,,
263,04/21/2022 06:19:21,-5.75,,
264,04/21/2022 06:22:21,-5.92,,
265,04/21/2022 06:25:21,-5.97,,
266,04/21/2022 06:28:21,-5.79,,
267,04/21/2022 06:31:21,-5.75,,
268,04/21/2022 06:34:21,-5.62,,
269,04/21/2022 06:37:21,-5.49,,
270,04/21/2022 06:40:21,-5.32,,
271,04/21/2022 06:43:21,-5.24,,
272,04/21/2022 06:46:21,-5.32,,
273,04/21/2022 06:49:21,-5.45,,
274,04/21/2022 06:52:21,-5.45,,
275,04/21/2022 06:55:21,-5.62,,
276,04/21/2022 06:58:21,-5.41,,
277,04/21/2022 07:01:21,-4.98,,
