#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,04/20/2022 16:30:45,18.19,,
2,04/20/2022 16:33:45,19.00,,
3,04/20/2022 16:36:45,18.74,,
4,04/20/2022 16:39:45,18.79,,
5,04/20/2022 16:42:45,19.17,,
6,04/20/2022 16:45:45,18.74,,
7,04/20/2022 16:48:45,18.44,,
8,04/20/2022 16:51:45,18.44,,
9,04/20/2022 16:54:45,19.13,,
10,04/20/2022 16:57:45,18.57,,
11,04/20/2022 17:00:45,18.66,,
12,04/20/2022 17:03:45,18.40,,
13,04/20/2022 17:06:45,18.70,,
14,04/20/2022 17:09:45,18.06,,
15,04/20/2022 17:12:45,18.19,,
16,04/20/2022 17:15:45,17.97,,
17,04/20/2022 17:18:45,18.44,,
18,04/20/2022 17:21:45,18.19,,
19,04/20/2022 17:24:45,18.27,,
20,04/20/2022 17:27:45,18.44,,
21,04/20/2022 17:30:45,17.89,,
22,04/20/2022 17:33:45,18.02,,
23,04/20/2022 17:36:45,18.10,,
24,04/20/2022 17:39:45,18.27,,
25,04/20/2022 17:42:45,17.97,,
26,04/20/2022 17:45:45,18.14,,
27,04/20/2022 17:48:45,18.02,,
28,04/20/2022 17:51:45,18.66,,
29,04/20/2022 17:54:45,18.14,,
30,04/20/2022 17:57:45,17.50,,
31,04/20/2022 18:00:45,17.50,,
32,04/20/2022 18:03:45,17.37,,
33,04/20/2022 18:06:45,17.67,,
34,04/20/2022 18:09:45,17.67,,
35,04/20/2022 18:12:45,17.80,,
36,04/20/2022 18:15:45,17.72,,
37,04/20/2022 18:18:45,16.90,,
38,04/20/2022 18:21:45,17.07,,
39,04/20/2022 18:24:45,16.81,,
40,04/20/2022 18:27:45,17.24,,
41,04/20/2022 18:30:45,16.64,,
42,04/20/2022 18:33:45,16.94,,
43,04/20/2022 18:36:45,16.81,,
44,04/20/2022 18:39:45,16.56,,
45,04/20/2022 18:42:45,16.39,,
46,04/20/2022 18:45:45,16.34,,
47,04/20/2022 18:48:45,16.30,,
48,04/20/2022 18:51:45,16.21,,
49,04/20/2022 18:54:45,16.08,,
50,04/20/2022 18:57:45,15.96,,
51,04/20/2022 19:00:45,15.96,,
52,04/20/2022 19:03:45,15.83,,
53,04/20/2022 19:06:45,15.57,,
54,04/20/2022 19:09:45,15.31,,
55,04/20/2022 19:12:45,15.27,,
56,04/20/2022 19:15:45,15.44,,
57,04/20/2022 19:18:45,15.48,,
58,04/20/2022 19:21:45,15.23,,
59,04/20/2022 19:24:45,14.58,,
