Time,Temp
09-Feb-2022 13:33:09,NaN
09-Feb-2022 13:33:27,25.23
09-Feb-2022 13:36:27,25.21
09-Feb-2022 13:39:27,25.27
09-Feb-2022 13:42:27,25.3
09-Feb-2022 13:45:27,25.33
09-Feb-2022 13:48:27,25.39
09-Feb-2022 13:51:27,25.46
09-Feb-2022 13:54:27,25.58
09-Feb-2022 13:57:27,25.63
09-Feb-2022 14:00:27,25.65
09-Feb-2022 14:03:27,25.72
09-Feb-2022 14:06:27,25.67
09-Feb-2022 14:09:27,25.72
09-Feb-2022 14:12:27,25.73
09-Feb-2022 14:15:27,25.72
09-Feb-2022 14:18:27,25.77
09-Feb-2022 14:21:27,25.75
09-Feb-2022 14:24:27,25.81
09-Feb-2022 14:27:27,25.75
09-Feb-2022 14:30:27,25.8
09-Feb-2022 14:33:27,25.82
09-Feb-2022 14:36:27,25.82
09-Feb-2022 14:39:27,25.82
09-Feb-2022 14:42:27,25.84
09-Feb-2022 14:45:27,25.82
09-Feb-2022 14:48:27,25.87
09-Feb-2022 14:51:27,25.82
09-Feb-2022 14:54:27,25.83
09-Feb-2022 14:57:27,25.83
09-Feb-2022 15:00:27,25.83
09-Feb-2022 15:03:27,25.8
09-Feb-2022 15:06:27,25.84
09-Feb-2022 15:09:27,25.83
09-Feb-2022 15:12:27,25.83
09-Feb-2022 15:15:27,25.82
09-Feb-2022 15:18:27,25.87
09-Feb-2022 15:21:27,25.79
09-Feb-2022 15:24:27,25.82
09-Feb-2022 15:27:27,25.8
09-Feb-2022 15:30:27,25.77
09-Feb-2022 15:33:27,25.82
09-Feb-2022 15:36:27,25.8
09-Feb-2022 15:39:27,25.81
09-Feb-2022 15:42:27,25.79
09-Feb-2022 15:45:27,25.81
09-Feb-2022 15:48:27,25.83
09-Feb-2022 15:51:27,25.8
09-Feb-2022 15:54:27,25.8
09-Feb-2022 15:57:27,25.81
09-Feb-2022 16:00:27,25.87
09-Feb-2022 16:03:27,25.83
09-Feb-2022 16:06:27,25.84
09-Feb-2022 16:09:27,25.8
09-Feb-2022 16:12:27,25.81
09-Feb-2022 16:15:27,25.81
09-Feb-2022 16:18:27,25.81
09-Feb-2022 16:21:27,25.86
09-Feb-2022 16:24:27,25.8
09-Feb-2022 16:27:27,25.8
09-Feb-2022 16:30:27,25.8
09-Feb-2022 16:33:27,25.77
09-Feb-2022 16:36:27,25.75
09-Feb-2022 16:39:27,25.76
09-Feb-2022 16:42:27,25.72
09-Feb-2022 16:45:27,25.73
09-Feb-2022 16:48:27,25.78
09-Feb-2022 16:51:27,25.86
09-Feb-2022 16:54:27,25.84
09-Feb-2022 16:57:27,25.89
09-Feb-2022 17:00:27,25.87
09-Feb-2022 17:03:27,25.91
09-Feb-2022 17:06:27,25.93
09-Feb-2022 17:09:27,25.92
09-Feb-2022 17:12:27,25.93
09-Feb-2022 17:15:27,25.92
09-Feb-2022 17:18:27,25.9
09-Feb-2022 17:21:27,25.87
09-Feb-2022 17:24:27,25.88
09-Feb-2022 17:27:27,25.83
09-Feb-2022 17:30:27,25.87
09-Feb-2022 17:33:27,25.87
09-Feb-2022 17:36:27,25.83
09-Feb-2022 17:39:27,25.81
09-Feb-2022 17:42:27,25.81
09-Feb-2022 17:45:27,25.78
09-Feb-2022 17:48:27,25.76
09-Feb-2022 17:51:27,25.78
09-Feb-2022 17:54:27,25.76
09-Feb-2022 17:57:27,25.73
09-Feb-2022 18:00:27,25.76
09-Feb-2022 18:03:27,25.77
09-Feb-2022 18:06:27,25.78
09-Feb-2022 18:09:27,25.75
09-Feb-2022 18:12:27,25.79
09-Feb-2022 18:15:27,25.77
09-Feb-2022 18:18:27,25.78
09-Feb-2022 18:21:27,25.8
09-Feb-2022 18:24:27,25.81
09-Feb-2022 18:27:27,25.77
09-Feb-2022 18:30:27,25.78
09-Feb-2022 18:33:27,25.8
09-Feb-2022 18:36:27,25.81
09-Feb-2022 18:39:27,25.79
09-Feb-2022 18:42:27,25.78
09-Feb-2022 18:45:27,25.78
09-Feb-2022 18:48:27,25.77
09-Feb-2022 18:51:27,25.78
09-Feb-2022 18:54:27,25.74
09-Feb-2022 18:57:27,25.76
09-Feb-2022 19:00:27,25.75
09-Feb-2022 19:03:27,25.72
09-Feb-2022 19:06:27,25.74
09-Feb-2022 19:09:27,25.73
09-Feb-2022 19:12:27,25.72
