#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,04-09-2022 10:12:45,6.99,,
2,04-09-2022 10:15:45,7.03,,
3,04-09-2022 10:18:45,6.99,,
4,04-09-2022 10:21:45,7.81,,
5,04-09-2022 10:24:45,9.09,,
6,04-09-2022 10:27:45,9.09,,
7,04-09-2022 10:30:45,9.22,,
8,04-09-2022 10:33:45,9.48,,
9,04-09-2022 10:36:45,9.99,,
10,04-09-2022 10:39:45,10.38,,
11,04-09-2022 10:42:45,11.32,,
12,04-09-2022 10:45:45,10.94,,
13,04-09-2022 10:48:45,10.89,,
14,04-09-2022 10:51:45,9.35,,
15,04-09-2022 10:54:45,10.55,,
16,04-09-2022 10:57:45,9.56,,
17,04-09-2022 11:00:45,9.44,,
18,04-09-2022 11:03:45,10.04,,
19,04-09-2022 11:06:45,10.04,,
20,04-09-2022 11:09:45,11.37,,
21,04-09-2022 11:12:45,12.22,,
22,04-09-2022 11:15:45,12.31,,
23,04-09-2022 11:18:45,10.77,,
24,04-09-2022 11:21:45,10.51,,
25,04-09-2022 11:24:45,11.88,,
26,04-09-2022 11:27:45,12.31,,
27,04-09-2022 11:30:45,12.91,,
28,04-09-2022 11:33:45,13.00,,
29,04-09-2022 11:36:45,12.65,,
30,04-09-2022 11:39:45,13.25,,
31,04-09-2022 11:42:45,13.08,,
32,04-09-2022 11:45:45,13.00,,
33,04-09-2022 11:48:45,12.87,,
34,04-09-2022 11:51:45,12.44,,
35,04-09-2022 11:54:45,12.82,,
36,04-09-2022 11:57:45,14.97,,
37,04-09-2022 12:00:45,14.63,,
38,04-09-2022 12:03:45,13.98,,
39,04-09-2022 12:06:45,13.68,,
40,04-09-2022 12:09:45,14.20,,
41,04-09-2022 12:12:45,13.90,,
42,04-09-2022 12:15:45,15.36,,
43,04-09-2022 12:18:45,16.17,,
44,04-09-2022 12:21:45,16.43,,
45,04-09-2022 12:24:45,16.34,,
46,04-09-2022 12:27:45,15.14,,
47,04-09-2022 12:30:45,15.87,,
48,04-09-2022 12:33:45,16.17,,
49,04-09-2022 12:36:45,17.03,,
50,04-09-2022 12:39:45,16.64,,
51,04-09-2022 12:42:45,16.56,,
52,04-09-2022 12:45:45,15.91,,
53,04-09-2022 12:48:45,16.13,,
54,04-09-2022 12:51:45,15.10,,
55,04-09-2022 12:54:45,15.83,,
56,04-09-2022 12:57:45,15.48,,
57,04-09-2022 13:00:45,15.36,,
58,04-09-2022 13:03:45,15.14,,
59,04-09-2022 13:06:45,15.61,,
60,04-09-2022 13:09:45,15.44,,
61,04-09-2022 13:12:45,15.40,,
62,04-09-2022 13:15:45,15.78,,
63,04-09-2022 13:18:45,15.06,,
64,04-09-2022 13:21:45,15.74,,
65,04-09-2022 13:24:45,15.57,,
66,04-09-2022 13:27:45,16.56,,
67,04-09-2022 13:30:45,16.39,,
68,04-09-2022 13:33:45,16.51,,
69,04-09-2022 13:36:45,15.74,,
70,04-09-2022 13:39:45,16.34,,
71,04-09-2022 13:42:45,15.91,,
72,04-09-2022 13:45:45,15.44,,
73,04-09-2022 13:48:45,16.04,,
74,04-09-2022 13:51:45,15.78,,
75,04-09-2022 13:54:45,17.20,,
76,04-09-2022 13:57:45,16.39,,
77,04-09-2022 14:00:45,17.63,,
78,04-09-2022 14:03:45,17.33,,
79,04-09-2022 14:06:45,16.43,,
80,04-09-2022 14:09:45,16.34,,
81,04-09-2022 14:12:45,16.94,,
82,04-09-2022 14:15:45,17.03,,
83,04-09-2022 14:18:45,17.54,,
84,04-09-2022 14:21:45,17.41,,
85,04-09-2022 14:24:45,17.33,,
86,04-09-2022 14:27:45,16.51,,
87,04-09-2022 14:30:45,16.51,,
88,04-09-2022 14:33:45,16.17,,
89,04-09-2022 14:36:45,15.87,,
90,04-09-2022 14:39:45,15.66,,
91,04-09-2022 14:42:45,16.00,,
92,04-09-2022 14:45:45,15.78,,
93,04-09-2022 14:48:45,16.73,,
94,04-09-2022 14:51:45,16.08,,
95,04-09-2022 14:54:45,15.83,,
96,04-09-2022 14:57:45,15.96,,
97,04-09-2022 15:00:45,15.53,,
98,04-09-2022 15:03:45,15.74,,
99,04-09-2022 15:06:45,15.83,,
100,04-09-2022 15:09:45,16.13,,
101,04-09-2022 15:12:45,16.08,,
102,04-09-2022 15:15:45,15.66,,
103,04-09-2022 15:18:45,16.04,,
104,04-09-2022 15:21:45,15.74,,
105,04-09-2022 15:24:45,15.61,,
106,04-09-2022 15:27:45,16.60,,
107,04-09-2022 15:30:45,17.16,,
108,04-09-2022 15:33:45,15.87,,
109,04-09-2022 15:36:45,15.70,,
110,04-09-2022 15:39:45,15.74,,
111,04-09-2022 15:42:45,15.48,,
112,04-09-2022 15:45:45,15.91,,
113,04-09-2022 15:48:45,16.21,,
114,04-09-2022 15:51:45,15.87,,
115,04-09-2022 15:54:45,16.21,,
116,04-09-2022 15:57:45,16.39,,
117,04-09-2022 16:00:45,16.43,,
118,04-09-2022 16:03:45,17.63,,
119,04-09-2022 16:06:45,17.29,,
120,04-09-2022 16:09:45,16.73,,
121,04-09-2022 16:12:45,16.21,,
122,04-09-2022 16:15:45,16.30,,
123,04-09-2022 16:18:45,16.34,,
124,04-09-2022 16:21:45,15.96,,
125,04-09-2022 16:24:45,16.69,,
126,04-09-2022 16:27:45,16.21,,
127,04-09-2022 16:30:45,16.00,,
128,04-09-2022 16:33:45,16.17,,
129,04-09-2022 16:36:45,16.43,,
130,04-09-2022 16:39:45,15.74,,
131,04-09-2022 16:42:45,16.73,,
132,04-09-2022 16:45:45,16.56,,
133,04-09-2022 16:48:45,15.96,,
134,04-09-2022 16:51:45,16.13,,
135,04-09-2022 16:54:45,15.78,,
136,04-09-2022 16:57:45,15.87,,
137,04-09-2022 17:00:45,15.87,,
138,04-09-2022 17:03:45,15.96,,
139,04-09-2022 17:06:45,15.61,,
140,04-09-2022 17:09:45,15.44,,
141,04-09-2022 17:12:45,15.48,,
142,04-09-2022 17:15:45,15.74,,
143,04-09-2022 17:18:45,15.66,,
144,04-09-2022 17:21:45,15.96,,
145,04-09-2022 17:24:45,15.61,,
146,04-09-2022 17:27:45,15.87,,
147,04-09-2022 17:30:45,15.57,,
148,04-09-2022 17:33:45,15.48,,
149,04-09-2022 17:36:45,15.87,,
150,04-09-2022 17:39:45,15.57,,
151,04-09-2022 17:42:45,15.40,,
152,04-09-2022 17:45:45,15.44,,
153,04-09-2022 17:48:45,15.36,,
154,04-09-2022 17:51:45,15.27,,
155,04-09-2022 17:54:45,15.18,,
156,04-09-2022 17:57:45,15.40,,
157,04-09-2022 18:00:45,15.18,,
158,04-09-2022 18:03:45,14.80,,
159,04-09-2022 18:06:45,14.67,,
160,04-09-2022 18:09:45,14.84,,
161,04-09-2022 18:12:45,14.63,,
162,04-09-2022 18:15:45,14.67,,
163,04-09-2022 18:18:45,14.67,,
164,04-09-2022 18:21:45,14.37,,
165,04-09-2022 18:24:45,14.54,,
166,04-09-2022 18:27:45,14.24,,
167,04-09-2022 18:30:45,14.24,,
168,04-09-2022 18:33:45,14.07,,
169,04-09-2022 18:36:45,13.81,,
170,04-09-2022 18:39:45,13.90,,
171,04-09-2022 18:42:45,13.90,,
172,04-09-2022 18:45:45,13.47,,
173,04-09-2022 18:48:45,13.08,,
174,04-09-2022 18:51:45,13.21,,
175,04-09-2022 18:54:45,13.17,,
176,04-09-2022 18:57:45,12.48,,
177,04-09-2022 19:00:45,12.31,,
178,04-09-2022 19:03:45,12.74,,
179,04-09-2022 19:06:45,12.78,,
180,04-09-2022 19:09:45,13.00,,
181,04-09-2022 19:12:45,12.95,,
182,04-09-2022 19:15:45,12.44,,
183,04-09-2022 19:18:45,12.65,,
184,04-09-2022 19:21:45,12.57,,
185,04-09-2022 19:24:45,12.74,,
186,04-09-2022 19:27:45,12.61,,
187,04-09-2022 19:30:45,12.14,,
188,04-09-2022 19:33:45,12.22,,
189,04-09-2022 19:36:45,12.70,,
190,04-09-2022 19:39:45,12.22,,
191,04-09-2022 19:42:45,12.31,,
192,04-09-2022 19:45:45,12.18,,
193,04-09-2022 19:48:45,12.35,,
194,04-09-2022 19:51:45,12.40,,
195,04-09-2022 19:54:45,12.22,,
196,04-09-2022 19:57:45,12.74,,
197,04-09-2022 20:00:45,12.31,,
198,04-09-2022 20:03:45,12.78,,
199,04-09-2022 20:06:45,12.14,,
200,04-09-2022 20:09:45,11.88,,
201,04-09-2022 20:12:45,11.45,,
202,04-09-2022 20:15:45,11.24,,
203,04-09-2022 20:18:45,10.98,,
204,04-09-2022 20:21:45,11.41,,
205,04-09-2022 20:24:45,11.58,,
206,04-09-2022 20:27:45,11.58,,
207,04-09-2022 20:30:45,11.28,,
208,04-09-2022 20:33:45,11.41,,
209,04-09-2022 20:36:45,11.75,,
210,04-09-2022 20:39:45,11.71,,
211,04-09-2022 20:42:45,11.32,,
212,04-09-2022 20:45:45,11.49,,
213,04-09-2022 20:48:45,10.98,,
214,04-09-2022 20:51:45,10.64,,
215,04-09-2022 20:54:45,11.84,,
216,04-09-2022 20:57:45,11.84,,
217,04-09-2022 21:00:45,12.22,,
218,04-09-2022 21:03:45,11.75,,
219,04-09-2022 21:06:45,11.62,,
220,04-09-2022 21:09:45,12.10,,
221,04-09-2022 21:12:45,11.88,,
222,04-09-2022 21:15:45,11.92,,
223,04-09-2022 21:18:45,12.01,,
224,04-09-2022 21:21:45,12.31,,
225,04-09-2022 21:24:45,11.54,,
226,04-09-2022 21:27:45,12.01,,
227,04-09-2022 21:30:45,12.10,,
228,04-09-2022 21:33:45,11.19,,
229,04-09-2022 21:36:45,11.15,,
230,04-09-2022 21:39:45,10.59,,
231,04-09-2022 21:42:45,10.89,,
232,04-09-2022 21:45:45,10.59,,
233,04-09-2022 21:48:45,10.42,,
234,04-09-2022 21:51:45,9.82,,
235,04-09-2022 21:54:45,12.35,,
236,04-09-2022 21:57:45,12.35,,
237,04-09-2022 22:00:45,12.40,,
238,04-09-2022 22:03:45,12.52,,
239,04-09-2022 22:06:45,12.48,,
240,04-09-2022 22:09:45,12.05,,
241,04-09-2022 22:12:45,11.97,,
242,04-09-2022 22:15:45,11.79,,
243,04-09-2022 22:18:45,11.58,,
244,04-09-2022 22:21:45,11.71,,
245,04-09-2022 22:24:45,11.54,,
246,04-09-2022 22:27:45,11.58,,
247,04-09-2022 22:30:45,11.49,,
248,04-09-2022 22:33:45,10.85,,
249,04-09-2022 22:36:45,10.81,,
250,04-09-2022 22:39:45,10.21,,
251,04-09-2022 22:42:45,9.99,,
252,04-09-2022 22:45:45,9.86,,
253,04-09-2022 22:48:45,10.68,,
254,04-09-2022 22:51:45,10.08,,
255,04-09-2022 22:54:45,9.91,,
256,04-09-2022 22:57:45,10.64,,
257,04-09-2022 23:00:45,11.07,,
258,04-09-2022 23:03:45,10.25,,
259,04-09-2022 23:06:45,10.46,,
260,04-09-2022 23:09:45,9.99,,
261,04-09-2022 23:12:45,10.51,,
262,04-09-2022 23:15:45,10.55,,
263,04-09-2022 23:18:45,10.38,,
264,04-09-2022 23:21:45,10.04,,
265,04-09-2022 23:24:45,9.99,,
266,04-09-2022 23:27:45,9.95,,
267,04-09-2022 23:30:45,9.39,,
268,04-09-2022 23:33:45,9.31,,
269,04-09-2022 23:36:45,8.96,,
270,04-09-2022 23:39:45,9.31,,
271,04-09-2022 23:42:45,9.39,,
272,04-09-2022 23:45:45,8.66,,
273,04-09-2022 23:48:45,8.32,,
274,04-09-2022 23:51:45,7.85,,
275,04-09-2022 23:54:45,8.23,,
276,04-09-2022 23:57:45,9.26,,
277,04-10-2022 00:00:45,8.49,,
278,04-10-2022 00:03:45,8.62,,
279,04-10-2022 00:06:45,8.88,,
280,04-10-2022 00:09:45,8.66,,
281,04-10-2022 00:12:45,7.85,,
282,04-10-2022 00:15:45,7.33,,
283,04-10-2022 00:18:45,7.20,,
284,04-10-2022 00:21:45,7.55,,
285,04-10-2022 00:24:45,8.11,,
286,04-10-2022 00:27:45,8.49,,
287,04-10-2022 00:30:45,8.23,,
288,04-10-2022 00:33:45,7.81,,
289,04-10-2022 00:36:45,7.55,,
290,04-10-2022 00:39:45,8.45,,
291,04-10-2022 00:42:45,8.32,,
292,04-10-2022 00:45:45,8.53,,
293,04-10-2022 00:48:45,8.58,,
294,04-10-2022 00:51:45,8.71,,
295,04-10-2022 00:54:45,8.36,,
296,04-10-2022 00:57:45,8.11,,
297,04-10-2022 01:00:45,7.72,,
298,04-10-2022 01:03:45,8.15,,
299,04-10-2022 01:06:45,7.38,,
300,04-10-2022 01:09:45,7.12,,
301,04-10-2022 01:12:45,7.20,,
302,04-10-2022 01:15:45,7.38,,
303,04-10-2022 01:18:45,8.36,,
304,04-10-2022 01:21:45,8.62,,
305,04-10-2022 01:24:45,7.98,,
306,04-10-2022 01:27:45,7.50,,
307,04-10-2022 01:30:45,7.89,,
308,04-10-2022 01:33:45,7.59,,
309,04-10-2022 01:36:45,7.55,,
310,04-10-2022 01:39:45,7.72,,
311,04-10-2022 01:42:45,7.25,,
312,04-10-2022 01:45:45,6.90,,
313,04-10-2022 01:48:45,6.73,,
314,04-10-2022 01:51:45,6.73,,
315,04-10-2022 01:54:45,6.65,,
316,04-10-2022 01:57:45,6.43,,
317,04-10-2022 02:00:45,6.43,,
318,04-10-2022 02:03:45,6.56,,
319,04-10-2022 02:06:45,6.26,,
320,04-10-2022 02:09:45,5.75,,
321,04-10-2022 02:12:45,5.27,,
322,04-10-2022 02:15:45,4.97,,
323,04-10-2022 02:18:45,5.32,,
324,04-10-2022 02:21:45,5.75,,
325,04-10-2022 02:24:45,5.83,,
326,04-10-2022 02:27:45,5.83,,
327,04-10-2022 02:30:45,4.63,,
328,04-10-2022 02:33:45,4.50,,
329,04-10-2022 02:36:45,4.20,,
330,04-10-2022 02:39:45,3.60,,
331,04-10-2022 02:42:45,5.45,,
332,04-10-2022 02:45:45,5.62,,
333,04-10-2022 02:48:45,5.15,,
334,04-10-2022 02:51:45,4.72,,
335,04-10-2022 02:54:45,3.47,,
336,04-10-2022 02:57:45,3.39,,
337,04-10-2022 03:00:45,2.66,,
338,04-10-2022 03:03:45,2.44,,
339,04-10-2022 03:06:45,2.40,,
340,04-10-2022 03:09:45,2.96,,
341,04-10-2022 03:12:45,3.56,,
342,04-10-2022 03:15:45,3.77,,
343,04-10-2022 03:18:45,3.09,,
344,04-10-2022 03:21:45,3.13,,
345,04-10-2022 03:24:45,3.86,,
346,04-10-2022 03:27:45,3.47,,
347,04-10-2022 03:30:45,2.74,,
348,04-10-2022 03:33:45,2.14,,
349,04-10-2022 03:36:45,2.27,,
350,04-10-2022 03:39:45,2.10,,
351,04-10-2022 03:42:45,2.44,,
352,04-10-2022 03:45:45,2.96,,
353,04-10-2022 03:48:45,2.36,,
354,04-10-2022 03:51:45,1.80,,
355,04-10-2022 03:54:45,1.67,,
356,04-10-2022 03:57:45,2.10,,
357,04-10-2022 04:00:45,2.31,,
358,04-10-2022 04:03:45,2.31,,
359,04-10-2022 04:06:45,2.27,,
360,04-10-2022 04:09:45,2.06,,
361,04-10-2022 04:12:45,1.84,,
362,04-10-2022 04:15:45,2.01,,
363,04-10-2022 04:18:45,2.14,,
364,04-10-2022 04:21:45,2.14,,
365,04-10-2022 04:24:45,2.70,,
366,04-10-2022 04:27:45,2.49,,
367,04-10-2022 04:30:45,2.27,,
368,04-10-2022 04:33:45,2.57,,
369,04-10-2022 04:36:45,2.57,,
370,04-10-2022 04:39:45,2.49,,
371,04-10-2022 04:42:45,2.96,,
372,04-10-2022 04:45:45,1.71,,
373,04-10-2022 04:48:45,1.37,,
374,04-10-2022 04:51:45,2.14,,
375,04-10-2022 04:54:45,1.80,,
376,04-10-2022 04:57:45,1.67,,
377,04-10-2022 05:00:45,1.97,,
378,04-10-2022 05:03:45,1.67,,
379,04-10-2022 05:06:45,1.97,,
380,04-10-2022 05:09:45,2.14,,
381,04-10-2022 05:12:45,1.58,,
382,04-10-2022 05:15:45,1.54,,
383,04-10-2022 05:18:45,1.71,,
384,04-10-2022 05:21:45,1.24,,
385,04-10-2022 05:24:45,1.07,,
386,04-10-2022 05:27:45,0.73,,
387,04-10-2022 05:30:45,0.38,,
388,04-10-2022 05:33:45,1.33,,
389,04-10-2022 05:36:45,1.71,,
390,04-10-2022 05:39:45,1.33,,
391,04-10-2022 05:42:45,0.77,,
392,04-10-2022 05:45:45,0.94,,
393,04-10-2022 05:48:45,0.86,,
394,04-10-2022 05:51:45,0.73,,
395,04-10-2022 05:54:45,0.60,,
396,04-10-2022 05:57:45,0.55,,
397,04-10-2022 06:00:45,0.81,,
398,04-10-2022 06:03:45,0.60,,
399,04-10-2022 06:06:45,0.64,,
400,04-10-2022 06:09:45,0.81,,
401,04-10-2022 06:12:45,0.47,,
402,04-10-2022 06:15:45,0.51,,
403,04-10-2022 06:18:45,0.34,,
404,04-10-2022 06:21:45,0.34,,
405,04-10-2022 06:24:45,0.64,,
406,04-10-2022 06:27:45,0.73,,
407,04-10-2022 06:30:45,0.60,,
408,04-10-2022 06:33:45,0.47,,
409,04-10-2022 06:36:45,0.77,,
410,04-10-2022 06:39:45,0.64,,
411,04-10-2022 06:42:45,0.55,,
412,04-10-2022 06:45:45,0.43,,
413,04-10-2022 06:48:45,0.25,,
414,04-10-2022 06:51:45,0.13,,
415,04-10-2022 06:54:45,0.21,,
416,04-10-2022 06:57:45,0.04,,
417,04-10-2022 07:00:45,-0.35,,
418,04-10-2022 07:03:45,0.30,,
419,04-10-2022 07:06:45,0.13,,
420,04-10-2022 07:09:45,-0.22,,
421,04-10-2022 07:12:45,-0.17,,
422,04-10-2022 07:15:45,-0.22,,
423,04-10-2022 07:18:45,0.08,,
424,04-10-2022 07:21:45,0.55,,
425,04-10-2022 07:24:45,0.98,,
426,04-10-2022 07:27:45,1.03,,
427,04-10-2022 07:30:45,0.90,,
428,04-10-2022 07:33:45,0.94,,
429,04-10-2022 07:36:45,1.07,,
430,04-10-2022 07:39:45,1.33,,
431,04-10-2022 07:42:45,1.33,,
