#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,02-14-2022 14:37:38,5.23,,
2,02-14-2022 14:40:38,2.61,,
3,02-14-2022 14:43:38,2.61,,
4,02-14-2022 14:46:38,2.36,,
5,02-14-2022 14:49:38,2.27,,
6,02-14-2022 14:52:38,1.88,,
7,02-14-2022 14:55:38,1.97,,
8,02-14-2022 14:58:38,2.01,,
9,02-14-2022 15:01:38,2.74,,
10,02-14-2022 15:04:38,2.10,,
11,02-14-2022 15:07:38,2.61,,
12,02-14-2022 15:10:38,2.66,,
13,02-14-2022 15:13:38,2.31,,
14,02-14-2022 15:16:38,2.27,,
15,02-14-2022 15:19:38,2.57,,
16,02-14-2022 15:22:38,4.59,,
17,02-14-2022 15:25:38,6.05,,
18,02-14-2022 15:28:38,6.22,,
19,02-14-2022 15:31:38,6.48,,
20,02-14-2022 15:34:38,7.20,,
21,02-14-2022 15:37:38,7.46,,
22,02-14-2022 15:40:38,5.75,,
23,02-14-2022 15:43:38,3.69,,
24,02-14-2022 15:46:38,3.26,,
25,02-14-2022 15:49:38,2.36,,
26,02-14-2022 15:52:38,2.49,,
27,02-14-2022 15:55:38,1.46,,
28,02-14-2022 15:58:38,1.63,,
29,02-14-2022 16:01:38,1.50,,
30,02-14-2022 16:04:38,0.68,,
31,02-14-2022 16:07:38,0.43,,
32,02-14-2022 16:10:38,0.04,,
33,02-14-2022 16:13:38,0.00,,
34,02-14-2022 16:16:38,0.86,,
35,02-14-2022 16:19:38,-0.47,,
36,02-14-2022 16:22:38,-0.30,,
37,02-14-2022 16:25:38,-0.65,,
38,02-14-2022 16:28:38,-0.56,,
39,02-14-2022 16:31:38,-0.13,,
40,02-14-2022 16:34:38,0.73,,
41,02-14-2022 16:37:38,0.43,,
42,02-14-2022 16:40:38,0.21,,
43,02-14-2022 16:43:38,0.55,,
44,02-14-2022 16:46:38,0.47,,
45,02-14-2022 16:49:38,0.04,,
46,02-14-2022 16:52:38,-0.69,,
47,02-14-2022 16:55:38,-0.39,,
48,02-14-2022 16:58:38,0.17,,
49,02-14-2022 17:01:38,0.38,,
50,02-14-2022 17:04:38,0.43,,
51,02-14-2022 17:07:38,0.38,,
52,02-14-2022 17:10:38,0.51,,
53,02-14-2022 17:13:38,0.13,,
54,02-14-2022 17:16:38,-0.22,,
55,02-14-2022 17:19:38,-0.60,,
56,02-14-2022 17:22:38,-1.85,,
57,02-14-2022 17:25:38,-2.62,,
58,02-14-2022 17:28:38,-3.18,,
59,02-14-2022 17:31:38,-3.31,,
60,02-14-2022 17:34:38,-3.52,,
61,02-14-2022 17:37:38,-3.74,,
62,02-14-2022 17:40:38,-3.78,,
63,02-14-2022 17:43:38,-3.99,,
64,02-14-2022 17:46:38,-4.34,,
65,02-14-2022 17:49:38,-4.42,,
66,02-14-2022 17:52:38,-4.72,,
67,02-14-2022 17:55:38,-5.02,,
68,02-14-2022 17:58:38,-5.32,,
69,02-14-2022 18:01:38,-5.62,,
70,02-14-2022 18:04:38,-5.75,,
71,02-14-2022 18:07:38,-5.49,,
72,02-14-2022 18:10:38,-5.62,,
73,02-14-2022 18:13:38,-5.84,,
74,02-14-2022 18:16:38,-6.14,,
75,02-14-2022 18:19:38,-6.31,,
76,02-14-2022 18:22:38,-6.44,,
77,02-14-2022 18:25:38,-6.57,,
78,02-14-2022 18:28:38,-6.74,,
79,02-14-2022 18:31:38,-6.74,,
80,02-14-2022 18:34:38,-6.82,,
81,02-14-2022 18:37:38,-7.12,,
82,02-14-2022 18:40:38,-7.30,,
83,02-14-2022 18:43:38,-7.34,,
84,02-14-2022 18:46:38,-7.51,,
85,02-14-2022 18:49:38,-7.77,,
86,02-14-2022 18:52:38,-8.07,,
87,02-14-2022 18:55:38,-8.28,,
88,02-14-2022 18:58:38,-8.11,,
89,02-14-2022 19:01:38,-8.24,,
90,02-14-2022 19:04:38,-8.33,,
91,02-14-2022 19:07:38,-8.45,,
92,02-14-2022 19:10:38,-8.67,,
93,02-14-2022 19:13:38,-8.88,,
94,02-14-2022 19:16:38,-8.80,,
95,02-14-2022 19:19:38,-8.84,,
96,02-14-2022 19:22:38,-8.75,,
97,02-14-2022 19:25:38,-8.41,,
98,02-14-2022 19:28:38,-8.50,,
99,02-14-2022 19:31:38,-8.63,,
100,02-14-2022 19:34:38,-8.75,,
101,02-14-2022 19:37:38,-8.93,,
102,02-14-2022 19:40:38,-9.14,,
103,02-14-2022 19:43:38,-9.23,,
104,02-14-2022 19:46:38,-9.27,,
105,02-14-2022 19:49:38,-9.44,,
106,02-14-2022 19:52:38,-9.53,,
107,02-14-2022 19:55:38,-9.70,,
108,02-14-2022 19:58:38,-9.91,,
109,02-14-2022 20:01:38,-10.00,,
110,02-14-2022 20:04:38,-10.08,,
111,02-14-2022 20:07:38,-10.08,,
112,02-14-2022 20:10:38,-10.08,,
113,02-14-2022 20:13:38,-9.87,,
114,02-14-2022 20:16:38,-9.87,,
115,02-14-2022 20:19:38,-9.74,,
116,02-14-2022 20:22:38,-9.66,,
117,02-14-2022 20:25:38,-9.70,,
118,02-14-2022 20:28:38,-9.87,,
119,02-14-2022 20:31:38,-10.08,,
120,02-14-2022 20:34:38,-10.34,,
121,02-14-2022 20:37:38,-10.34,,
122,02-14-2022 20:40:38,-10.08,,
123,02-14-2022 20:43:38,-10.13,,
124,02-14-2022 20:46:38,-10.26,,
125,02-14-2022 20:49:38,-10.17,,
126,02-14-2022 20:52:38,-10.30,,
127,02-14-2022 20:55:38,-10.38,,
128,02-14-2022 20:58:38,-10.86,,
129,02-14-2022 21:01:38,-10.81,,
130,02-14-2022 21:04:38,-10.99,,
131,02-14-2022 21:07:38,-11.07,,
132,02-14-2022 21:10:38,-11.03,,
133,02-14-2022 21:13:38,-11.03,,
134,02-14-2022 21:16:38,-11.07,,
135,02-14-2022 21:19:38,-11.20,,
136,02-14-2022 21:22:38,-11.41,,
137,02-14-2022 21:25:38,-11.50,,
