#,Date-Time (MST),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,12/12/2022 18:57:45,-5.88,,
2,12/12/2022 19:00:45,-5.88,,
3,12/12/2022 19:03:45,-5.88,,
4,12/12/2022 19:06:45,-5.84,,
5,12/12/2022 19:09:45,-5.75,,
6,12/12/2022 19:12:45,-5.71,,
7,12/12/2022 19:15:45,-5.75,,
8,12/12/2022 19:18:45,-5.79,,
9,12/12/2022 19:21:45,-5.79,,
10,12/12/2022 19:24:45,-5.79,,
11,12/12/2022 19:27:45,-5.75,,
12,12/12/2022 19:30:45,-5.88,,
13,12/12/2022 19:33:45,-6.01,,
14,12/12/2022 19:36:45,-6.09,,
15,12/12/2022 19:39:45,-6.09,,
16,12/12/2022 19:42:45,-6.22,,
17,12/12/2022 19:45:45,-6.22,,
18,12/12/2022 19:48:45,-6.27,,
19,12/12/2022 19:51:45,-6.31,,
20,12/12/2022 19:54:45,-6.22,,
21,12/12/2022 19:57:45,-6.22,,
22,12/12/2022 20:00:45,-6.22,,
23,12/12/2022 20:03:45,-6.27,,
24,12/12/2022 20:06:45,-6.27,,
25,12/12/2022 20:09:45,-6.31,,
26,12/12/2022 20:12:45,-6.31,,
27,12/12/2022 20:15:45,-6.35,,
28,12/12/2022 20:18:45,-6.39,,
29,12/12/2022 20:21:45,-6.31,,
30,12/12/2022 20:24:45,-6.22,,
31,12/12/2022 20:27:45,-6.22,,
32,12/12/2022 20:30:45,-6.22,,
33,12/12/2022 20:33:45,-6.27,,
34,12/12/2022 20:36:45,-6.22,,
35,12/12/2022 20:39:45,-6.31,,
36,12/12/2022 20:42:45,-6.27,,
37,12/12/2022 20:45:45,-6.39,,
38,12/12/2022 20:48:45,-6.39,,
39,12/12/2022 20:51:45,-6.48,,
40,12/12/2022 20:54:45,-6.52,,
41,12/12/2022 20:57:45,-6.52,,
42,12/12/2022 21:00:45,-6.52,,
43,12/12/2022 21:03:45,-6.65,,
44,12/12/2022 21:06:45,-6.78,,
45,12/12/2022 21:09:45,-6.78,,
46,12/12/2022 21:12:45,-6.70,,
47,12/12/2022 21:15:45,-6.61,,
48,12/12/2022 21:18:45,-6.78,,
49,12/12/2022 21:21:45,-6.78,,
50,12/12/2022 21:24:45,-6.82,,
51,12/12/2022 21:27:45,-6.82,,
52,12/12/2022 21:30:45,-7.00,,
53,12/12/2022 21:33:45,-7.25,,
54,12/12/2022 21:36:45,-7.38,,
55,12/12/2022 21:39:45,-7.60,,
56,12/12/2022 21:42:45,-7.25,,
57,12/12/2022 21:45:45,-7.08,,
58,12/12/2022 21:48:45,-7.30,,
59,12/12/2022 21:51:45,-7.42,,
60,12/12/2022 21:54:45,-7.34,,
61,12/12/2022 21:57:45,-7.51,,
62,12/12/2022 22:00:45,-7.55,,
63,12/12/2022 22:03:45,-7.68,,
64,12/12/2022 22:06:45,-7.38,,
65,12/12/2022 22:09:45,-7.30,,
66,12/12/2022 22:12:45,-7.42,,
67,12/12/2022 22:15:45,-7.64,,
68,12/12/2022 22:18:45,-7.72,,
69,12/12/2022 22:21:45,-7.85,,
70,12/12/2022 22:24:45,-8.07,,
71,12/12/2022 22:27:45,-8.24,,
72,12/12/2022 22:30:45,-7.98,,
73,12/12/2022 22:33:45,-7.81,,
74,12/12/2022 22:36:45,-8.15,,
75,12/12/2022 22:39:45,-8.41,,
76,12/12/2022 22:42:45,-8.54,,
77,12/12/2022 22:45:45,-8.58,,
78,12/12/2022 22:48:45,-8.63,,
79,12/12/2022 22:51:45,-8.58,,
80,12/12/2022 22:54:45,-8.33,,
81,12/12/2022 22:57:45,-8.50,,
82,12/12/2022 23:00:45,-8.63,,
83,12/12/2022 23:03:45,-8.80,,
84,12/12/2022 23:06:45,-8.63,,
85,12/12/2022 23:09:45,-8.58,,
86,12/12/2022 23:12:45,-8.37,,
87,12/12/2022 23:15:45,-8.28,,
88,12/12/2022 23:18:45,-8.24,,
89,12/12/2022 23:21:45,-8.41,,
90,12/12/2022 23:24:45,-8.15,,
91,12/12/2022 23:27:45,-8.15,,
92,12/12/2022 23:30:45,-7.81,,
93,12/12/2022 23:33:45,-7.81,,
94,12/12/2022 23:36:45,-7.90,,
95,12/12/2022 23:39:45,-7.94,,
96,12/12/2022 23:42:45,-7.81,,
97,12/12/2022 23:45:45,-7.81,,
98,12/12/2022 23:48:45,-7.90,,
99,12/12/2022 23:51:45,-7.72,,
100,12/12/2022 23:54:45,-7.68,,
101,12/12/2022 23:57:45,-7.72,,
102,12/13/2022 00:00:45,-7.72,,
103,12/13/2022 00:03:45,-7.81,,
104,12/13/2022 00:06:45,-7.81,,
105,12/13/2022 00:09:45,-7.81,,
106,12/13/2022 00:12:45,-7.85,,
107,12/13/2022 00:15:45,-7.77,,
108,12/13/2022 00:18:45,-7.81,,
109,12/13/2022 00:21:45,-7.81,,
110,12/13/2022 00:24:45,-7.85,,
111,12/13/2022 00:27:45,-7.90,,
112,12/13/2022 00:30:45,-7.90,,
113,12/13/2022 00:33:45,-7.98,,
114,12/13/2022 00:36:45,-7.90,,
115,12/13/2022 00:39:45,-7.90,,
116,12/13/2022 00:42:45,-7.98,,
117,12/13/2022 00:45:45,-7.90,,
118,12/13/2022 00:48:45,-7.90,,
119,12/13/2022 00:51:45,-7.94,,
120,12/13/2022 00:54:45,-8.03,,
121,12/13/2022 00:57:45,-7.94,,
122,12/13/2022 01:00:45,-7.90,,
123,12/13/2022 01:03:45,-7.94,,
124,12/13/2022 01:06:45,-7.94,,
125,12/13/2022 01:09:45,-7.98,,
126,12/13/2022 01:12:45,-7.98,,
127,12/13/2022 01:15:45,-8.07,,
128,12/13/2022 01:18:45,-8.11,,
129,12/13/2022 01:21:45,-7.98,,
130,12/13/2022 01:24:45,-7.94,,
131,12/13/2022 01:27:45,-7.98,,
132,12/13/2022 01:30:45,-8.03,,
133,12/13/2022 01:33:45,-8.07,,
134,12/13/2022 01:36:45,-8.03,,
135,12/13/2022 01:39:45,-7.98,,
136,12/13/2022 01:42:45,-7.98,,
137,12/13/2022 01:45:45,-8.07,,
138,12/13/2022 01:48:45,-8.11,,
139,12/13/2022 01:51:45,-8.07,,
140,12/13/2022 01:54:45,-8.07,,
141,12/13/2022 01:57:45,-8.07,,
142,12/13/2022 02:00:45,-8.03,,
143,12/13/2022 02:03:45,-8.07,,
144,12/13/2022 02:06:45,-8.20,,
145,12/13/2022 02:09:45,-8.20,,
146,12/13/2022 02:12:45,-8.24,,
147,12/13/2022 02:15:45,-8.28,,
148,12/13/2022 02:18:45,-8.28,,
149,12/13/2022 02:21:45,-8.37,,
150,12/13/2022 02:24:45,-8.41,,
151,12/13/2022 02:27:45,-8.41,,
152,12/13/2022 02:30:45,-8.71,,
153,12/13/2022 02:33:45,-9.14,,
154,12/13/2022 02:36:45,-9.14,,
155,12/13/2022 02:39:45,-9.14,,
156,12/13/2022 02:42:45,-9.31,,
157,12/13/2022 02:45:45,-9.74,,
158,12/13/2022 02:48:45,-10.04,,
159,12/13/2022 02:51:45,-10.30,,
160,12/13/2022 02:54:45,-10.47,,
161,12/13/2022 02:57:45,-10.60,,
162,12/13/2022 03:00:45,-10.68,,
163,12/13/2022 03:03:45,-10.86,,
164,12/13/2022 03:06:45,-11.03,,
165,12/13/2022 03:09:45,-10.64,,
166,12/13/2022 03:12:45,-10.99,,
167,12/13/2022 03:15:45,-11.07,,
168,12/13/2022 03:18:45,-11.54,,
169,12/13/2022 03:21:45,-11.59,,
170,12/13/2022 03:24:45,-11.71,,
171,12/13/2022 03:27:45,-11.93,,
172,12/13/2022 03:30:45,-12.27,,
173,12/13/2022 03:33:45,-12.53,,
174,12/13/2022 03:36:45,-12.49,,
175,12/13/2022 03:39:45,-12.57,,
176,12/13/2022 03:42:45,-12.57,,
177,12/13/2022 03:45:45,-12.62,,
178,12/13/2022 03:48:45,-12.66,,
179,12/13/2022 03:51:45,-12.79,,
180,12/13/2022 03:54:45,-13.13,,
181,12/13/2022 03:57:45,-13.22,,
182,12/13/2022 04:00:45,-13.47,,
183,12/13/2022 04:03:45,-13.47,,
184,12/13/2022 04:06:45,-13.47,,
185,12/13/2022 04:09:45,-13.39,,
186,12/13/2022 04:12:45,-13.17,,
187,12/13/2022 04:15:45,-13.65,,
188,12/13/2022 04:18:45,-13.69,,
189,12/13/2022 04:21:45,-13.77,,
190,12/13/2022 04:24:45,-13.43,,
191,12/13/2022 04:27:45,-14.16,,
192,12/13/2022 04:30:45,-14.29,,
193,12/13/2022 04:33:45,-14.46,,
194,12/13/2022 04:36:45,-14.59,,
195,12/13/2022 04:39:45,-14.76,,
196,12/13/2022 04:42:45,-14.63,,
197,12/13/2022 04:45:45,-14.59,,
198,12/13/2022 04:48:45,-14.80,,
199,12/13/2022 04:51:45,-15.02,,
200,12/13/2022 04:54:45,-14.98,,
201,12/13/2022 04:57:45,-15.19,,
202,12/13/2022 05:00:45,-15.02,,
203,12/13/2022 05:03:45,-15.19,,
204,12/13/2022 05:06:45,-15.19,,
205,12/13/2022 05:09:45,-14.98,,
206,12/13/2022 05:12:45,-14.89,,
207,12/13/2022 05:15:45,-15.15,,
208,12/13/2022 05:18:45,-15.10,,
