#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Host Connected,End of File
1,08/14/2023 21:57:17,14.33,,
2,08/14/2023 22:00:17,14.15,,
3,08/14/2023 22:03:17,14.07,,
4,08/14/2023 22:06:17,13.90,,
5,08/14/2023 22:09:17,13.81,,
6,08/14/2023 22:12:17,13.73,,
7,08/14/2023 22:15:17,13.68,,
8,08/14/2023 22:18:17,13.64,,
9,08/14/2023 22:21:17,13.51,,
10,08/14/2023 22:24:17,13.51,,
11,08/14/2023 22:27:17,13.60,,
12,08/14/2023 22:30:17,13.64,,
13,08/14/2023 22:33:17,13.51,,
14,08/14/2023 22:36:17,13.38,,
15,08/14/2023 22:39:17,13.30,,
16,08/14/2023 22:42:17,13.12,,
17,08/14/2023 22:45:17,13.04,,
18,08/14/2023 22:48:17,12.95,,
19,08/14/2023 22:51:17,13.04,,
20,08/14/2023 22:54:17,12.87,,
21,08/14/2023 22:57:17,12.95,,
22,08/14/2023 23:00:17,12.87,,
23,08/14/2023 23:03:17,12.74,,
24,08/14/2023 23:06:17,12.65,,
25,08/14/2023 23:09:17,12.44,,
26,08/14/2023 23:12:17,12.44,,
27,08/14/2023 23:15:17,12.31,,
28,08/14/2023 23:18:17,12.31,,
29,08/14/2023 23:21:17,12.22,,
30,08/14/2023 23:24:17,12.10,,
31,08/14/2023 23:27:17,12.01,,
32,08/14/2023 23:30:17,11.97,,
33,08/14/2023 23:33:17,11.92,,
34,08/14/2023 23:36:17,12.01,,
35,08/14/2023 23:39:17,11.84,,
36,08/14/2023 23:42:17,11.75,,
37,08/14/2023 23:45:17,11.79,,
38,08/14/2023 23:48:17,11.75,,
39,08/14/2023 23:51:17,11.79,,
40,08/14/2023 23:54:17,11.67,,
41,08/14/2023 23:57:17,11.58,,
42,08/15/2023 00:00:17,11.79,,
43,08/15/2023 00:03:17,11.75,,
44,08/15/2023 00:06:17,11.71,,
45,08/15/2023 00:09:17,11.62,,
46,08/15/2023 00:12:17,11.62,,
47,08/15/2023 00:15:17,11.62,,
48,08/15/2023 00:18:17,11.71,,
49,08/15/2023 00:21:17,11.67,,
50,08/15/2023 00:24:17,11.58,,
51,08/15/2023 00:27:17,11.45,,
52,08/15/2023 00:30:17,11.49,,
53,08/15/2023 00:33:17,11.41,,
54,08/15/2023 00:36:17,11.37,,
55,08/15/2023 00:39:17,11.24,,
56,08/15/2023 00:42:17,11.28,,
57,08/15/2023 00:45:17,11.32,,
58,08/15/2023 00:48:17,11.32,,
59,08/15/2023 00:51:17,11.28,,
60,08/15/2023 00:54:17,11.28,,
61,08/15/2023 00:57:17,11.41,,
62,08/15/2023 01:00:17,11.49,,
63,08/15/2023 01:03:17,11.41,,
64,08/15/2023 01:06:17,11.24,,
65,08/15/2023 01:09:17,11.15,,
66,08/15/2023 01:12:17,11.37,,
67,08/15/2023 01:15:17,11.28,,
68,08/15/2023 01:18:17,11.19,,
69,08/15/2023 01:21:17,11.11,,
70,08/15/2023 01:24:17,11.02,,
71,08/15/2023 01:27:17,10.94,,
72,08/15/2023 01:30:17,10.81,,
73,08/15/2023 01:33:17,10.85,,
74,08/15/2023 01:36:17,10.89,,
75,08/15/2023 01:39:17,11.02,,
76,08/15/2023 01:42:17,10.98,,
77,08/15/2023 01:45:17,10.85,,
78,08/15/2023 01:48:17,10.77,,
79,08/15/2023 01:51:17,10.68,,
80,08/15/2023 01:54:17,10.59,,
81,08/15/2023 01:57:17,10.38,,
82,08/15/2023 02:00:17,10.25,,
83,08/15/2023 02:03:17,10.21,,
84,08/15/2023 02:06:17,10.16,,
85,08/15/2023 02:09:17,10.16,,
86,08/15/2023 02:12:17,10.16,,
87,08/15/2023 02:15:17,10.04,,
88,08/15/2023 02:18:17,10.04,,
89,08/15/2023 02:21:17,10.04,,
90,08/15/2023 02:24:17,10.04,,
91,08/15/2023 02:27:17,10.04,,
92,08/15/2023 02:30:17,9.86,,
93,08/15/2023 02:33:17,9.74,,
94,08/15/2023 02:36:17,9.61,,
95,08/15/2023 02:39:17,9.48,,
96,08/15/2023 02:42:17,9.39,,
97,08/15/2023 02:45:17,9.44,,
98,08/15/2023 02:48:17,9.39,,
99,08/15/2023 02:51:17,9.35,,
100,08/15/2023 02:54:17,9.22,,
101,08/15/2023 02:57:17,9.14,,
102,08/15/2023 03:00:17,9.18,,
103,08/15/2023 03:03:17,9.14,,
104,08/15/2023 03:06:17,8.96,,
105,08/15/2023 03:09:17,9.14,,
106,08/15/2023 03:12:17,9.31,,
107,08/15/2023 03:15:17,9.31,,
108,08/15/2023 03:18:17,9.22,,
109,08/15/2023 03:21:17,9.18,,
110,08/15/2023 03:24:17,9.22,,
111,08/15/2023 03:27:17,9.05,,
112,08/15/2023 03:30:17,9.05,,
113,08/15/2023 03:33:17,9.01,,
114,08/15/2023 03:36:17,9.01,,
115,08/15/2023 03:39:17,8.88,,
116,08/15/2023 03:42:17,8.79,,
117,08/15/2023 03:45:17,8.66,,
118,08/15/2023 03:48:17,8.53,,
119,08/15/2023 03:51:17,8.53,,
120,08/15/2023 03:54:17,8.45,,
121,08/15/2023 03:57:17,8.32,,
122,08/15/2023 04:00:17,8.19,,
123,08/15/2023 04:03:17,8.15,,
