#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Host Connected,End of File
1,08/14/2023 08:35:01,15.27,,
2,08/14/2023 08:38:01,15.23,,
3,08/14/2023 08:41:01,15.31,,
4,08/14/2023 08:44:01,15.66,,
5,08/14/2023 08:47:01,15.78,,
6,08/14/2023 08:50:01,16.00,,
7,08/14/2023 08:53:01,16.30,,
8,08/14/2023 08:56:01,16.39,,
9,08/14/2023 08:59:01,16.34,,
10,08/14/2023 09:02:01,16.47,,
11,08/14/2023 09:05:01,16.81,,
12,08/14/2023 09:08:01,16.94,,
13,08/14/2023 09:11:01,17.76,,
14,08/14/2023 09:14:01,17.67,,
15,08/14/2023 09:17:01,17.63,,
16,08/14/2023 09:20:01,17.50,,
17,08/14/2023 09:23:01,17.63,,
18,08/14/2023 09:26:01,18.19,,
19,08/14/2023 09:29:01,17.63,,
20,08/14/2023 09:32:01,19.13,,
21,08/14/2023 09:35:01,19.39,,
22,08/14/2023 09:38:01,19.05,,
23,08/14/2023 09:41:01,20.25,,
24,08/14/2023 09:44:01,19.52,,
25,08/14/2023 09:47:01,19.56,,
26,08/14/2023 09:50:01,20.72,,
27,08/14/2023 09:53:01,20.07,,
28,08/14/2023 09:56:01,19.60,,
29,08/14/2023 09:59:01,20.46,,
30,08/14/2023 10:02:01,19.26,,
31,08/14/2023 10:05:01,20.46,,
32,08/14/2023 10:08:01,20.68,,
33,08/14/2023 10:11:01,20.72,,
34,08/14/2023 10:14:01,21.28,,
35,08/14/2023 10:17:01,22.01,,
36,08/14/2023 10:20:01,22.09,,
37,08/14/2023 10:23:01,19.73,,
38,08/14/2023 10:26:01,19.95,,
39,08/14/2023 10:29:01,20.59,,
40,08/14/2023 10:32:01,22.05,,
41,08/14/2023 10:35:01,22.99,,
42,08/14/2023 10:38:01,22.31,,
43,08/14/2023 10:41:01,20.68,,
44,08/14/2023 10:44:01,21.40,,
45,08/14/2023 10:47:01,22.26,,
46,08/14/2023 10:50:01,22.31,,
47,08/14/2023 10:53:01,20.89,,
48,08/14/2023 10:56:01,22.22,,
49,08/14/2023 10:59:01,21.53,,
50,08/14/2023 11:02:01,21.92,,
51,08/14/2023 11:05:01,21.92,,
52,08/14/2023 11:08:01,22.22,,
53,08/14/2023 11:11:01,22.91,,
54,08/14/2023 11:14:01,22.61,,
55,08/14/2023 11:17:01,22.56,,
56,08/14/2023 11:20:01,24.06,,
57,08/14/2023 11:23:01,22.91,,
58,08/14/2023 11:26:01,24.45,,
59,08/14/2023 11:29:01,24.15,,
60,08/14/2023 11:32:01,24.88,,
61,08/14/2023 11:35:01,24.79,,
62,08/14/2023 11:38:01,23.25,,
63,08/14/2023 11:41:01,22.39,,
64,08/14/2023 11:44:01,24.62,,
65,08/14/2023 11:47:01,23.68,,
66,08/14/2023 11:50:01,23.21,,
67,08/14/2023 11:53:01,23.21,,
68,08/14/2023 11:56:01,24.97,,
69,08/14/2023 11:59:01,25.22,,
70,08/14/2023 12:02:01,25.39,,
71,08/14/2023 12:05:01,24.58,,
72,08/14/2023 12:08:01,25.05,,
73,08/14/2023 12:11:01,26.42,,
74,08/14/2023 12:14:01,26.42,,
75,08/14/2023 12:17:01,27.11,,
76,08/14/2023 12:20:01,27.32,,
77,08/14/2023 12:23:01,26.34,,
78,08/14/2023 12:26:01,26.25,,
79,08/14/2023 12:29:01,26.94,,
80,08/14/2023 12:32:01,24.79,,
81,08/14/2023 12:35:01,26.38,,
82,08/14/2023 12:38:01,27.24,,
83,08/14/2023 12:41:01,29.00,,
84,08/14/2023 12:44:01,29.13,,
85,08/14/2023 12:47:01,28.87,,
86,08/14/2023 12:50:01,27.41,,
87,08/14/2023 12:53:01,26.60,,
88,08/14/2023 12:56:01,27.88,,
89,08/14/2023 12:59:01,27.41,,
90,08/14/2023 13:02:01,28.83,,
91,08/14/2023 13:05:01,27.20,,
92,08/14/2023 13:08:01,28.65,,
93,08/14/2023 13:11:01,28.35,,
94,08/14/2023 13:14:01,26.08,,
95,08/14/2023 13:17:01,27.71,,
96,08/14/2023 13:20:01,29.60,,
97,08/14/2023 13:23:01,29.08,,
98,08/14/2023 13:26:01,26.21,,
99,08/14/2023 13:29:01,26.94,,
100,08/14/2023 13:32:01,25.69,,
101,08/14/2023 13:35:01,25.35,,
102,08/14/2023 13:38:01,27.41,,
103,08/14/2023 13:41:01,26.38,,
104,08/14/2023 13:44:01,26.68,,
105,08/14/2023 13:47:01,26.60,,
106,08/14/2023 13:50:01,27.84,,
107,08/14/2023 13:53:01,27.45,,
108,08/14/2023 13:56:01,27.93,,
109,08/14/2023 13:59:01,26.94,,
110,08/14/2023 14:02:01,30.20,,
111,08/14/2023 14:05:01,30.28,,
112,08/14/2023 14:08:01,29.30,,
113,08/14/2023 14:11:01,27.54,,
114,08/14/2023 14:14:01,26.55,,
115,08/14/2023 14:17:01,28.78,,
116,08/14/2023 14:20:01,29.77,,
117,08/14/2023 14:23:01,28.87,,
118,08/14/2023 14:26:01,29.56,,
119,08/14/2023 14:29:01,30.46,,
120,08/14/2023 14:32:01,28.53,,
121,08/14/2023 14:35:01,30.16,,
122,08/14/2023 14:38:01,28.31,,
123,08/14/2023 14:41:01,28.95,,
124,08/14/2023 14:44:01,32.13,,
125,08/14/2023 14:47:01,31.66,,
126,08/14/2023 14:50:01,31.31,,
127,08/14/2023 14:53:01,32.39,,
128,08/14/2023 14:56:01,32.86,,
129,08/14/2023 14:59:01,30.80,,
130,08/14/2023 15:02:01,30.59,,
131,08/14/2023 15:05:01,31.96,,
132,08/14/2023 15:08:01,33.03,,
133,08/14/2023 15:11:01,32.00,,
134,08/14/2023 15:14:01,31.79,,
135,08/14/2023 15:17:01,32.69,,
136,08/14/2023 15:20:01,32.30,,
137,08/14/2023 15:23:01,33.55,,
138,08/14/2023 15:26:01,33.03,,
139,08/14/2023 15:29:01,33.03,,
140,08/14/2023 15:32:01,31.06,,
141,08/14/2023 15:35:01,31.14,,
142,08/14/2023 15:38:01,32.90,,
143,08/14/2023 15:41:01,32.26,,
144,08/14/2023 15:44:01,31.66,,
145,08/14/2023 15:47:01,32.39,,
146,08/14/2023 15:50:01,32.56,,
147,08/14/2023 15:53:01,32.94,,
148,08/14/2023 15:56:01,33.59,,
149,08/14/2023 15:59:01,32.13,,
150,08/14/2023 16:02:01,31.31,,
151,08/14/2023 16:05:01,31.87,,
152,08/14/2023 16:08:01,32.09,,
153,08/14/2023 16:11:01,31.92,,
154,08/14/2023 16:14:01,32.82,,
155,08/14/2023 16:17:01,32.73,,
156,08/14/2023 16:20:01,31.61,,
157,08/14/2023 16:23:01,32.17,,
158,08/14/2023 16:26:01,31.27,,
159,08/14/2023 16:29:01,32.13,,
160,08/14/2023 16:32:01,32.69,,
161,08/14/2023 16:35:01,32.82,,
162,08/14/2023 16:38:01,32.56,,
163,08/14/2023 16:41:01,31.31,,
164,08/14/2023 16:44:01,30.16,,
165,08/14/2023 16:47:01,28.65,,
166,08/14/2023 16:50:01,28.01,,
167,08/14/2023 16:53:01,28.35,,
168,08/14/2023 16:56:01,29.13,,
169,08/14/2023 16:59:01,29.26,,
170,08/14/2023 17:02:01,28.53,,
171,08/14/2023 17:05:01,28.10,,
172,08/14/2023 17:08:01,27.58,,
173,08/14/2023 17:11:01,27.37,,
174,08/14/2023 17:14:01,27.71,,
175,08/14/2023 17:17:01,27.63,,
176,08/14/2023 17:20:01,27.58,,
177,08/14/2023 17:23:01,27.15,,
178,08/14/2023 17:26:01,26.68,,
179,08/14/2023 17:29:01,25.65,,
180,08/14/2023 17:32:01,25.44,,
181,08/14/2023 17:35:01,25.44,,
182,08/14/2023 17:38:01,23.94,,
183,08/14/2023 17:41:01,23.98,,
184,08/14/2023 17:44:01,23.94,,
185,08/14/2023 17:47:01,23.21,,
186,08/14/2023 17:50:01,23.25,,
187,08/14/2023 17:53:01,23.34,,
188,08/14/2023 17:56:01,23.29,,
189,08/14/2023 17:59:01,22.86,,
190,08/14/2023 18:02:01,22.73,,
191,08/14/2023 18:05:01,22.95,,
