#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,08/22/2022 13:48:45,26.04,,
2,08/22/2022 13:51:45,26.90,,
3,08/22/2022 13:54:45,26.81,,
4,08/22/2022 13:57:45,28.18,,
5,08/22/2022 14:00:45,27.24,,
6,08/22/2022 14:03:45,27.20,,
7,08/22/2022 14:06:45,26.90,,
8,08/22/2022 14:09:45,27.71,,
9,08/22/2022 14:12:45,25.18,,
10,08/22/2022 14:15:45,23.46,,
11,08/22/2022 14:18:45,23.98,,
12,08/22/2022 14:21:45,23.85,,
13,08/22/2022 14:24:45,23.12,,
14,08/22/2022 14:27:45,23.85,,
15,08/22/2022 14:30:45,21.58,,
16,08/22/2022 14:33:45,20.76,,
17,08/22/2022 14:36:45,21.06,,
18,08/22/2022 14:39:45,20.85,,
19,08/22/2022 14:42:45,20.46,,
20,08/22/2022 14:45:45,20.25,,
21,08/22/2022 14:48:45,19.90,,
22,08/22/2022 14:51:45,19.52,,
23,08/22/2022 14:54:45,19.26,,
24,08/22/2022 14:57:45,19.05,,
25,08/22/2022 15:00:45,19.13,,
26,08/22/2022 15:03:45,19.35,,
27,08/22/2022 15:06:45,19.47,,
28,08/22/2022 15:09:45,19.30,,
29,08/22/2022 15:12:45,19.39,,
30,08/22/2022 15:15:45,19.65,,
31,08/22/2022 15:18:45,19.95,,
32,08/22/2022 15:21:45,19.95,,
33,08/22/2022 15:24:45,19.82,,
34,08/22/2022 15:27:45,19.82,,
35,08/22/2022 15:30:45,20.07,,
36,08/22/2022 15:33:45,20.42,,
37,08/22/2022 15:36:45,20.50,,
38,08/22/2022 15:39:45,20.20,,
39,08/22/2022 15:42:45,19.90,,
40,08/22/2022 15:45:45,19.77,,
41,08/22/2022 15:48:45,19.95,,
42,08/22/2022 15:51:45,20.12,,
43,08/22/2022 15:54:45,20.12,,
44,08/22/2022 15:57:45,20.12,,
45,08/22/2022 16:00:45,19.86,,
46,08/22/2022 16:03:45,19.82,,
47,08/22/2022 16:06:45,19.65,,
48,08/22/2022 16:09:45,19.35,,
49,08/22/2022 16:12:45,19.17,,
50,08/22/2022 16:15:45,18.79,,
51,08/22/2022 16:18:45,18.62,,
52,08/22/2022 16:21:45,18.57,,
53,08/22/2022 16:24:45,18.36,,
54,08/22/2022 16:27:45,17.93,,
55,08/22/2022 16:30:45,17.76,,
56,08/22/2022 16:33:45,17.54,,
57,08/22/2022 16:36:45,17.29,,
58,08/22/2022 16:39:45,17.07,,
59,08/22/2022 16:42:45,17.11,,
60,08/22/2022 16:45:45,17.50,,
61,08/22/2022 16:48:45,17.80,,
62,08/22/2022 16:51:45,17.97,,
63,08/22/2022 16:54:45,18.92,,
64,08/22/2022 16:57:45,21.06,,
65,08/22/2022 17:00:45,22.22,,
66,08/22/2022 17:03:45,21.36,,
67,08/22/2022 17:06:45,20.42,,
68,08/22/2022 17:09:45,19.95,,
69,08/22/2022 17:12:45,19.43,,
70,08/22/2022 17:15:45,19.09,,
71,08/22/2022 17:18:45,18.62,,
72,08/22/2022 17:21:45,18.40,,
73,08/22/2022 17:24:45,18.27,,
74,08/22/2022 17:27:45,18.14,,
75,08/22/2022 17:30:45,18.10,,
76,08/22/2022 17:33:45,18.02,,
77,08/22/2022 17:36:45,17.89,,
78,08/22/2022 17:39:45,17.89,,
79,08/22/2022 17:42:45,17.84,,
80,08/22/2022 17:45:45,17.84,,
81,08/22/2022 17:48:45,17.67,,
82,08/22/2022 17:51:45,17.63,,
83,08/22/2022 17:54:45,17.54,,
84,08/22/2022 17:57:45,17.54,,
85,08/22/2022 18:00:45,17.50,,
86,08/22/2022 18:03:45,17.37,,
87,08/22/2022 18:06:45,17.37,,
88,08/22/2022 18:09:45,17.20,,
89,08/22/2022 18:12:45,17.20,,
90,08/22/2022 18:15:45,16.99,,
91,08/22/2022 18:18:45,16.94,,
92,08/22/2022 18:21:45,16.73,,
93,08/22/2022 18:24:45,16.81,,
94,08/22/2022 18:27:45,16.69,,
95,08/22/2022 18:30:45,16.60,,
96,08/22/2022 18:33:45,16.39,,
97,08/22/2022 18:36:45,16.26,,
98,08/22/2022 18:39:45,16.04,,
99,08/22/2022 18:42:45,15.83,,
100,08/22/2022 18:45:45,15.70,,
101,08/22/2022 18:48:45,15.53,,
102,08/22/2022 18:51:45,15.40,,
103,08/22/2022 18:54:45,15.31,,
104,08/22/2022 18:57:45,15.31,,
105,08/22/2022 19:00:45,15.18,,
106,08/22/2022 19:03:45,15.14,,
107,08/22/2022 19:06:45,15.01,,
108,08/22/2022 19:09:45,14.93,,
109,08/22/2022 19:12:45,14.97,,
110,08/22/2022 19:15:45,14.88,,
111,08/22/2022 19:18:45,14.88,,
112,08/22/2022 19:21:45,14.88,,
113,08/22/2022 19:24:45,14.80,,
114,08/22/2022 19:27:45,14.71,,
115,08/22/2022 19:30:45,14.58,,
116,08/22/2022 19:33:45,14.37,,
117,08/22/2022 19:36:45,14.24,,
118,08/22/2022 19:39:45,14.20,,
119,08/22/2022 19:42:45,14.41,,
120,08/22/2022 19:45:45,14.28,,
121,08/22/2022 19:48:45,14.03,,
122,08/22/2022 19:51:45,13.90,,
123,08/22/2022 19:54:45,13.94,,
124,08/22/2022 19:57:45,13.81,,
125,08/22/2022 20:00:45,13.60,,
126,08/22/2022 20:03:45,13.47,,
127,08/22/2022 20:06:45,13.34,,
128,08/22/2022 20:09:45,13.12,,
129,08/22/2022 20:12:45,13.08,,
130,08/22/2022 20:15:45,13.04,,
131,08/22/2022 20:18:45,12.95,,
132,08/22/2022 20:21:45,13.00,,
133,08/22/2022 20:24:45,13.00,,
134,08/22/2022 20:27:45,12.91,,
135,08/22/2022 20:30:45,12.70,,
136,08/22/2022 20:33:45,12.57,,
137,08/22/2022 20:36:45,12.57,,
138,08/22/2022 20:39:45,12.48,,
139,08/22/2022 20:42:45,12.40,,
140,08/22/2022 20:45:45,12.48,,
141,08/22/2022 20:48:45,12.57,,
142,08/22/2022 20:51:45,12.52,,
143,08/22/2022 20:54:45,12.52,,
144,08/22/2022 20:57:45,12.48,,
145,08/22/2022 21:00:45,12.48,,
146,08/22/2022 21:03:45,12.40,,
147,08/22/2022 21:06:45,12.48,,
148,08/22/2022 21:09:45,12.35,,
149,08/22/2022 21:12:45,12.44,,
150,08/22/2022 21:15:45,12.40,,
151,08/22/2022 21:18:45,12.35,,
152,08/22/2022 21:21:45,12.31,,
153,08/22/2022 21:24:45,12.40,,
154,08/22/2022 21:27:45,12.52,,
155,08/22/2022 21:30:45,12.65,,
156,08/22/2022 21:33:45,13.04,,
157,08/22/2022 21:36:45,13.12,,
158,08/22/2022 21:39:45,13.12,,
159,08/22/2022 21:42:45,13.00,,
160,08/22/2022 21:45:45,12.65,,
161,08/22/2022 21:48:45,12.44,,
162,08/22/2022 21:51:45,12.48,,
163,08/22/2022 21:54:45,12.40,,
164,08/22/2022 21:57:45,12.01,,
165,08/22/2022 22:00:45,12.01,,
166,08/22/2022 22:03:45,11.79,,
167,08/22/2022 22:06:45,11.54,,
168,08/22/2022 22:09:45,11.15,,
169,08/22/2022 22:12:45,10.77,,
170,08/22/2022 22:15:45,10.81,,
171,08/22/2022 22:18:45,10.64,,
172,08/22/2022 22:21:45,10.64,,
173,08/22/2022 22:24:45,10.59,,
174,08/22/2022 22:27:45,10.34,,
175,08/22/2022 22:30:45,10.12,,
176,08/22/2022 22:33:45,9.99,,
177,08/22/2022 22:36:45,9.78,,
178,08/22/2022 22:39:45,9.65,,
179,08/22/2022 22:42:45,9.61,,
180,08/22/2022 22:45:45,9.48,,
181,08/22/2022 22:48:45,9.52,,
182,08/22/2022 22:51:45,9.48,,
183,08/22/2022 22:54:45,9.65,,
184,08/22/2022 22:57:45,9.44,,
185,08/22/2022 23:00:45,9.22,,
186,08/22/2022 23:03:45,9.09,,
187,08/22/2022 23:06:45,8.88,,
188,08/22/2022 23:09:45,8.92,,
189,08/22/2022 23:12:45,9.05,,
190,08/22/2022 23:15:45,9.01,,
191,08/22/2022 23:18:45,9.05,,
192,08/22/2022 23:21:45,8.92,,
193,08/22/2022 23:24:45,9.05,,
194,08/22/2022 23:27:45,8.96,,
195,08/22/2022 23:30:45,9.05,,
196,08/22/2022 23:33:45,8.88,,
197,08/22/2022 23:36:45,8.96,,
198,08/22/2022 23:39:45,9.05,,
199,08/22/2022 23:42:45,9.05,,
200,08/22/2022 23:45:45,8.96,,
201,08/22/2022 23:48:45,8.96,,
202,08/22/2022 23:51:45,9.01,,
203,08/22/2022 23:54:45,9.05,,
204,08/22/2022 23:57:45,8.96,,
205,08/23/2022 00:00:45,8.96,,
206,08/23/2022 00:03:45,9.05,,
207,08/23/2022 00:06:45,8.92,,
208,08/23/2022 00:09:45,8.83,,
209,08/23/2022 00:12:45,8.75,,
210,08/23/2022 00:15:45,8.62,,
211,08/23/2022 00:18:45,8.71,,
212,08/23/2022 00:21:45,8.71,,
213,08/23/2022 00:24:45,8.71,,
214,08/23/2022 00:27:45,8.92,,
215,08/23/2022 00:30:45,9.09,,
216,08/23/2022 00:33:45,9.22,,
217,08/23/2022 00:36:45,9.26,,
218,08/23/2022 00:39:45,9.31,,
219,08/23/2022 00:42:45,9.52,,
220,08/23/2022 00:45:45,9.61,,
221,08/23/2022 00:48:45,9.39,,
222,08/23/2022 00:51:45,9.18,,
223,08/23/2022 00:54:45,9.09,,
224,08/23/2022 00:57:45,8.88,,
225,08/23/2022 01:00:45,8.96,,
226,08/23/2022 01:03:45,8.79,,
227,08/23/2022 01:06:45,8.66,,
228,08/23/2022 01:09:45,8.53,,
229,08/23/2022 01:12:45,8.45,,
230,08/23/2022 01:15:45,8.32,,
231,08/23/2022 01:18:45,8.28,,
232,08/23/2022 01:21:45,8.15,,
233,08/23/2022 01:24:45,8.11,,
234,08/23/2022 01:27:45,8.19,,
235,08/23/2022 01:30:45,8.15,,
236,08/23/2022 01:33:45,8.23,,
237,08/23/2022 01:36:45,8.19,,
238,08/23/2022 01:39:45,8.32,,
239,08/23/2022 01:42:45,8.45,,
240,08/23/2022 01:45:45,8.53,,
241,08/23/2022 01:48:45,8.58,,
242,08/23/2022 01:51:45,8.53,,
243,08/23/2022 01:54:45,8.45,,
244,08/23/2022 01:57:45,8.23,,
245,08/23/2022 02:00:45,8.15,,
246,08/23/2022 02:03:45,8.06,,
247,08/23/2022 02:06:45,8.02,,
248,08/23/2022 02:09:45,8.02,,
249,08/23/2022 02:12:45,8.06,,
250,08/23/2022 02:15:45,8.02,,
251,08/23/2022 02:18:45,7.98,,
252,08/23/2022 02:21:45,8.06,,
253,08/23/2022 02:24:45,8.06,,
254,08/23/2022 02:27:45,7.98,,
255,08/23/2022 02:30:45,7.81,,
256,08/23/2022 02:33:45,7.55,,
257,08/23/2022 02:36:45,7.33,,
258,08/23/2022 02:39:45,7.29,,
259,08/23/2022 02:42:45,6.99,,
260,08/23/2022 02:45:45,6.82,,
261,08/23/2022 02:48:45,6.56,,
262,08/23/2022 02:51:45,6.52,,
263,08/23/2022 02:54:45,6.52,,
264,08/23/2022 02:57:45,6.69,,
265,08/23/2022 03:00:45,6.56,,
266,08/23/2022 03:03:45,6.48,,
267,08/23/2022 03:06:45,6.48,,
268,08/23/2022 03:09:45,6.52,,
269,08/23/2022 03:12:45,6.48,,
270,08/23/2022 03:15:45,6.43,,
271,08/23/2022 03:18:45,6.39,,
272,08/23/2022 03:21:45,6.56,,
273,08/23/2022 03:24:45,6.43,,
274,08/23/2022 03:27:45,6.22,,
275,08/23/2022 03:30:45,6.17,,
276,08/23/2022 03:33:45,6.17,,
277,08/23/2022 03:36:45,6.09,,
278,08/23/2022 03:39:45,5.92,,
279,08/23/2022 03:42:45,5.83,,
280,08/23/2022 03:45:45,5.70,,
281,08/23/2022 03:48:45,5.53,,
282,08/23/2022 03:51:45,5.57,,
283,08/23/2022 03:54:45,5.57,,
284,08/23/2022 03:57:45,5.66,,
285,08/23/2022 04:00:45,5.57,,
286,08/23/2022 04:03:45,5.45,,
287,08/23/2022 04:06:45,5.40,,
288,08/23/2022 04:09:45,5.49,,
289,08/23/2022 04:12:45,5.57,,
290,08/23/2022 04:15:45,5.45,,
291,08/23/2022 04:18:45,5.32,,
292,08/23/2022 04:21:45,5.15,,
293,08/23/2022 04:24:45,5.10,,
294,08/23/2022 04:27:45,5.06,,
295,08/23/2022 04:30:45,5.02,,
296,08/23/2022 04:33:45,4.93,,
297,08/23/2022 04:36:45,5.02,,
298,08/23/2022 04:39:45,4.97,,
299,08/23/2022 04:42:45,5.02,,
300,08/23/2022 04:45:45,4.84,,
301,08/23/2022 04:48:45,4.76,,
302,08/23/2022 04:51:45,4.63,,
303,08/23/2022 04:54:45,4.59,,
304,08/23/2022 04:57:45,4.63,,
305,08/23/2022 05:00:45,4.59,,
306,08/23/2022 05:03:45,4.67,,
307,08/23/2022 05:06:45,4.72,,
308,08/23/2022 05:09:45,4.54,,
309,08/23/2022 05:12:45,4.46,,
310,08/23/2022 05:15:45,4.50,,
311,08/23/2022 05:18:45,4.50,,
312,08/23/2022 05:21:45,4.46,,
313,08/23/2022 05:24:45,4.46,,
314,08/23/2022 05:27:45,4.42,,
315,08/23/2022 05:30:45,4.46,,
316,08/23/2022 05:33:45,4.24,,
317,08/23/2022 05:36:45,4.24,,
318,08/23/2022 05:39:45,4.29,,
319,08/23/2022 05:42:45,4.29,,
320,08/23/2022 05:45:45,4.24,,
321,08/23/2022 05:48:45,4.20,,
322,08/23/2022 05:51:45,4.16,,
323,08/23/2022 05:54:45,4.07,,
324,08/23/2022 05:57:45,4.20,,
325,08/23/2022 06:00:45,4.24,,
326,08/23/2022 06:03:45,4.12,,
327,08/23/2022 06:06:45,3.94,,
328,08/23/2022 06:09:45,3.94,,
329,08/23/2022 06:12:45,4.12,,
330,08/23/2022 06:15:45,3.99,,
331,08/23/2022 06:18:45,3.90,,
332,08/23/2022 06:21:45,3.99,,
333,08/23/2022 06:24:45,3.90,,
334,08/23/2022 06:27:45,3.99,,
335,08/23/2022 06:30:45,3.99,,
336,08/23/2022 06:33:45,4.03,,
337,08/23/2022 06:36:45,3.90,,
338,08/23/2022 06:39:45,4.03,,
339,08/23/2022 06:42:45,4.07,,
340,08/23/2022 06:45:45,4.16,,
341,08/23/2022 06:48:45,4.29,,
342,08/23/2022 06:51:45,4.50,,
343,08/23/2022 06:54:45,4.46,,
344,08/23/2022 06:57:45,4.54,,
345,08/23/2022 07:00:45,4.16,,
346,08/23/2022 07:03:45,4.16,,
347,08/23/2022 07:06:45,4.24,,
348,08/23/2022 07:09:45,4.42,,
349,08/23/2022 07:12:45,4.46,,
350,08/23/2022 07:15:45,4.63,,
351,08/23/2022 07:18:45,4.93,,
352,08/23/2022 07:21:45,5.02,,
353,08/23/2022 07:24:45,5.23,,
354,08/23/2022 07:27:45,5.49,,
355,08/23/2022 07:30:45,5.62,,
356,08/23/2022 07:33:45,5.70,,
357,08/23/2022 07:36:45,5.96,,
358,08/23/2022 07:39:45,6.09,,
359,08/23/2022 07:42:45,6.30,,
360,08/23/2022 07:45:45,6.48,,
361,08/23/2022 07:48:45,6.65,,
362,08/23/2022 07:51:45,6.86,,
363,08/23/2022 07:54:45,7.03,,
364,08/23/2022 07:57:45,7.16,,
365,08/23/2022 08:00:45,7.33,,
366,08/23/2022 08:03:45,7.50,,
367,08/23/2022 08:06:45,7.81,,
368,08/23/2022 08:09:45,7.98,,
369,08/23/2022 08:12:45,8.19,,
370,08/23/2022 08:15:45,8.66,,
371,08/23/2022 08:18:45,8.88,,
372,08/23/2022 08:21:45,8.75,,
373,08/23/2022 08:24:45,8.96,,
374,08/23/2022 08:27:45,8.96,,
375,08/23/2022 08:30:45,9.14,,
376,08/23/2022 08:33:45,9.22,,
377,08/23/2022 08:36:45,9.14,,
378,08/23/2022 08:39:45,9.18,,
379,08/23/2022 08:42:45,9.39,,
380,08/23/2022 08:45:45,9.61,,
381,08/23/2022 08:48:45,9.74,,
382,08/23/2022 08:51:45,9.86,,
383,08/23/2022 08:54:45,9.86,,
384,08/23/2022 08:57:45,9.91,,
385,08/23/2022 09:00:45,10.08,,
386,08/23/2022 09:03:45,10.16,,
387,08/23/2022 09:06:45,10.64,,
388,08/23/2022 09:09:45,10.94,,
389,08/23/2022 09:12:45,11.11,,
390,08/23/2022 09:15:45,11.11,,
391,08/23/2022 09:18:45,11.62,,
392,08/23/2022 09:21:45,11.88,,
393,08/23/2022 09:24:45,11.97,,
394,08/23/2022 09:27:45,11.92,,
395,08/23/2022 09:30:45,11.92,,
396,08/23/2022 09:33:45,12.01,,
397,08/23/2022 09:36:45,12.10,,
398,08/23/2022 09:39:45,12.22,,
399,08/23/2022 09:42:45,12.40,,
400,08/23/2022 09:45:45,12.48,,
401,08/23/2022 09:48:45,12.48,,
402,08/23/2022 09:51:45,12.78,,
403,08/23/2022 09:54:45,12.91,,
404,08/23/2022 09:57:45,13.04,,
405,08/23/2022 10:00:45,13.43,,
406,08/23/2022 10:03:45,13.60,,
407,08/23/2022 10:06:45,13.73,,
408,08/23/2022 10:09:45,13.85,,
409,08/23/2022 10:12:45,13.94,,
410,08/23/2022 10:15:45,14.20,,
411,08/23/2022 10:18:45,14.28,,
412,08/23/2022 10:21:45,14.41,,
413,08/23/2022 10:24:45,14.54,,
414,08/23/2022 10:27:45,14.80,,
415,08/23/2022 10:30:45,14.97,,
416,08/23/2022 10:33:45,15.10,,
417,08/23/2022 10:36:45,15.36,,
418,08/23/2022 10:39:45,15.74,,
419,08/23/2022 10:42:45,15.87,,
420,08/23/2022 10:45:45,15.83,,
421,08/23/2022 10:48:45,16.00,,
422,08/23/2022 10:51:45,16.34,,
423,08/23/2022 10:54:45,16.51,,
424,08/23/2022 10:57:45,16.56,,
425,08/23/2022 11:00:45,16.99,,
426,08/23/2022 11:03:45,17.67,,
427,08/23/2022 11:06:45,17.80,,
428,08/23/2022 11:09:45,17.54,,
429,08/23/2022 11:12:45,17.93,,
430,08/23/2022 11:15:45,18.40,,
431,08/23/2022 11:18:45,18.96,,
432,08/23/2022 11:21:45,19.26,,
433,08/23/2022 11:24:45,18.79,,
434,08/23/2022 11:27:45,19.39,,
435,08/23/2022 11:30:45,19.95,,
436,08/23/2022 11:33:45,19.86,,
437,08/23/2022 11:36:45,19.73,,
438,08/23/2022 11:39:45,19.69,,
