#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,08/19/2022 07:40:19,12.10,,
2,08/19/2022 07:43:19,12.05,,
3,08/19/2022 07:46:19,12.14,,
4,08/19/2022 07:49:19,12.18,,
5,08/19/2022 07:52:19,12.31,,
6,08/19/2022 07:55:19,12.40,,
7,08/19/2022 07:58:19,12.40,,
8,08/19/2022 08:01:19,12.52,,
9,08/19/2022 08:04:19,12.78,,
10,08/19/2022 08:07:19,13.08,,
11,08/19/2022 08:10:19,13.04,,
12,08/19/2022 08:13:19,13.00,,
13,08/19/2022 08:16:19,13.17,,
14,08/19/2022 08:19:19,14.15,,
15,08/19/2022 08:22:19,15.23,,
16,08/19/2022 08:25:19,15.70,,
17,08/19/2022 08:28:19,15.83,,
18,08/19/2022 08:31:19,15.78,,
19,08/19/2022 08:34:19,15.70,,
20,08/19/2022 08:37:19,15.70,,
21,08/19/2022 08:40:19,15.78,,
22,08/19/2022 08:43:19,16.73,,
23,08/19/2022 08:46:19,17.24,,
24,08/19/2022 08:49:19,17.20,,
25,08/19/2022 08:52:19,16.60,,
26,08/19/2022 08:55:19,16.60,,
27,08/19/2022 08:58:19,17.20,,
28,08/19/2022 09:01:19,17.29,,
29,08/19/2022 09:04:19,17.59,,
30,08/19/2022 09:07:19,17.24,,
31,08/19/2022 09:10:19,17.07,,
32,08/19/2022 09:13:19,17.16,,
33,08/19/2022 09:16:19,17.16,,
34,08/19/2022 09:19:19,17.11,,
35,08/19/2022 09:22:19,17.59,,
36,08/19/2022 09:25:19,17.63,,
37,08/19/2022 09:28:19,17.29,,
38,08/19/2022 09:31:19,17.89,,
39,08/19/2022 09:34:19,18.23,,
40,08/19/2022 09:37:19,17.97,,
41,08/19/2022 09:40:19,18.06,,
42,08/19/2022 09:43:19,18.32,,
43,08/19/2022 09:46:19,18.44,,
44,08/19/2022 09:49:19,18.06,,
45,08/19/2022 09:52:19,17.89,,
46,08/19/2022 09:55:19,17.80,,
47,08/19/2022 09:58:19,17.97,,
48,08/19/2022 10:01:19,18.27,,
49,08/19/2022 10:04:19,18.10,,
50,08/19/2022 10:07:19,18.14,,
51,08/19/2022 10:10:19,18.40,,
52,08/19/2022 10:13:19,18.44,,
53,08/19/2022 10:16:19,18.66,,
54,08/19/2022 10:19:19,18.87,,
55,08/19/2022 10:22:19,19.30,,
56,08/19/2022 10:25:19,19.30,,
57,08/19/2022 10:28:19,19.56,,
58,08/19/2022 10:31:19,19.77,,
59,08/19/2022 10:34:19,19.95,,
60,08/19/2022 10:37:19,19.99,,
61,08/19/2022 10:40:19,20.03,,
62,08/19/2022 10:43:19,20.29,,
63,08/19/2022 10:46:19,20.98,,
64,08/19/2022 10:49:19,21.28,,
65,08/19/2022 10:52:19,21.32,,
66,08/19/2022 10:55:19,20.85,,
67,08/19/2022 10:58:19,21.28,,
68,08/19/2022 11:01:19,21.36,,
69,08/19/2022 11:04:19,21.02,,
70,08/19/2022 11:07:19,21.66,,
71,08/19/2022 11:10:19,21.15,,
72,08/19/2022 11:13:19,21.23,,
73,08/19/2022 11:16:19,21.23,,
74,08/19/2022 11:19:19,21.28,,
75,08/19/2022 11:22:19,21.58,,
76,08/19/2022 11:25:19,21.70,,
77,08/19/2022 11:28:19,21.88,,
78,08/19/2022 11:31:19,21.83,,
79,08/19/2022 11:34:19,21.79,,
80,08/19/2022 11:37:19,21.79,,
81,08/19/2022 11:40:19,22.13,,
82,08/19/2022 11:43:19,22.43,,
83,08/19/2022 11:46:19,22.56,,
84,08/19/2022 11:49:19,22.69,,
85,08/19/2022 11:52:19,22.26,,
86,08/19/2022 11:55:19,22.82,,
87,08/19/2022 11:58:19,22.82,,
88,08/19/2022 12:01:19,23.55,,
89,08/19/2022 12:04:19,23.25,,
90,08/19/2022 12:07:19,23.21,,
91,08/19/2022 12:10:19,23.42,,
92,08/19/2022 12:13:19,23.89,,
93,08/19/2022 12:16:19,23.46,,
94,08/19/2022 12:19:19,23.38,,
95,08/19/2022 12:22:19,23.38,,
96,08/19/2022 12:25:19,23.38,,
97,08/19/2022 12:28:19,23.64,,
98,08/19/2022 12:31:19,23.81,,
99,08/19/2022 12:34:19,23.98,,
100,08/19/2022 12:37:19,24.15,,
101,08/19/2022 12:40:19,24.19,,
102,08/19/2022 12:43:19,24.36,,
103,08/19/2022 12:46:19,23.98,,
104,08/19/2022 12:49:19,23.16,,
105,08/19/2022 12:52:19,22.73,,
106,08/19/2022 12:55:19,22.35,,
107,08/19/2022 12:58:19,22.05,,
108,08/19/2022 13:01:19,21.79,,
109,08/19/2022 13:04:19,21.49,,
110,08/19/2022 13:07:19,21.58,,
111,08/19/2022 13:10:19,21.32,,
112,08/19/2022 13:13:19,21.15,,
113,08/19/2022 13:16:19,21.19,,
114,08/19/2022 13:19:19,21.40,,
115,08/19/2022 13:22:19,21.45,,
116,08/19/2022 13:25:19,21.53,,
117,08/19/2022 13:28:19,21.53,,
118,08/19/2022 13:31:19,21.66,,
119,08/19/2022 13:34:19,21.45,,
120,08/19/2022 13:37:19,21.40,,
121,08/19/2022 13:40:19,21.83,,
122,08/19/2022 13:43:19,21.70,,
123,08/19/2022 13:46:19,21.45,,
124,08/19/2022 13:49:19,21.36,,
125,08/19/2022 13:52:19,21.23,,
126,08/19/2022 13:55:19,19.65,,
127,08/19/2022 13:58:19,19.73,,
128,08/19/2022 14:01:19,19.86,,
129,08/19/2022 14:04:19,19.90,,
130,08/19/2022 14:07:19,19.65,,
131,08/19/2022 14:10:19,18.96,,
132,08/19/2022 14:13:19,18.40,,
133,08/19/2022 14:16:19,17.76,,
134,08/19/2022 14:19:19,17.67,,
135,08/19/2022 14:22:19,17.54,,
136,08/19/2022 14:25:19,17.03,,
137,08/19/2022 14:28:19,17.11,,
138,08/19/2022 14:31:19,17.33,,
139,08/19/2022 14:34:19,17.24,,
140,08/19/2022 14:37:19,17.50,,
141,08/19/2022 14:40:19,17.16,,
142,08/19/2022 14:43:19,16.26,,
143,08/19/2022 14:46:19,15.61,,
144,08/19/2022 14:49:19,15.31,,
145,08/19/2022 14:52:19,15.10,,
146,08/19/2022 14:55:19,15.53,,
147,08/19/2022 14:58:19,14.50,,
148,08/19/2022 15:01:19,14.24,,
149,08/19/2022 15:04:19,13.38,,
150,08/19/2022 15:07:19,12.95,,
151,08/19/2022 15:10:19,12.52,,
152,08/19/2022 15:13:19,12.35,,
153,08/19/2022 15:16:19,12.35,,
154,08/19/2022 15:19:19,12.14,,
155,08/19/2022 15:22:19,12.01,,
156,08/19/2022 15:25:19,12.05,,
157,08/19/2022 15:28:19,12.05,,
158,08/19/2022 15:31:19,12.01,,
159,08/19/2022 15:34:19,12.14,,
160,08/19/2022 15:37:19,12.14,,
161,08/19/2022 15:40:19,12.22,,
162,08/19/2022 15:43:19,12.18,,
163,08/19/2022 15:46:19,12.10,,
164,08/19/2022 15:49:19,12.31,,
165,08/19/2022 15:52:19,12.35,,
166,08/19/2022 15:55:19,12.44,,
167,08/19/2022 15:58:19,12.57,,
168,08/19/2022 16:01:19,12.57,,
169,08/19/2022 16:04:19,12.57,,
170,08/19/2022 16:07:19,12.52,,
171,08/19/2022 16:10:19,12.57,,
172,08/19/2022 16:13:19,12.65,,
173,08/19/2022 16:16:19,12.82,,
174,08/19/2022 16:19:19,12.87,,
175,08/19/2022 16:22:19,13.04,,
176,08/19/2022 16:25:19,13.12,,
177,08/19/2022 16:28:19,13.21,,
178,08/19/2022 16:31:19,13.30,,
179,08/19/2022 16:34:19,13.51,,
180,08/19/2022 16:37:19,13.38,,
181,08/19/2022 16:40:19,13.17,,
182,08/19/2022 16:43:19,13.04,,
183,08/19/2022 16:46:19,13.08,,
184,08/19/2022 16:49:19,13.17,,
185,08/19/2022 16:52:19,13.25,,
186,08/19/2022 16:55:19,13.47,,
187,08/19/2022 16:58:19,13.38,,
188,08/19/2022 17:01:19,13.30,,
189,08/19/2022 17:04:19,13.30,,
190,08/19/2022 17:07:19,13.30,,
191,08/19/2022 17:10:19,13.17,,
192,08/19/2022 17:13:19,13.12,,
193,08/19/2022 17:16:19,13.17,,
194,08/19/2022 17:19:19,13.30,,
195,08/19/2022 17:22:19,13.34,,
196,08/19/2022 17:25:19,13.43,,
197,08/19/2022 17:28:19,13.38,,
198,08/19/2022 17:31:19,13.43,,
199,08/19/2022 17:34:19,13.43,,
200,08/19/2022 17:37:19,13.47,,
201,08/19/2022 17:40:19,13.51,,
202,08/19/2022 17:43:19,13.43,,
203,08/19/2022 17:46:19,13.47,,
204,08/19/2022 17:49:19,13.51,,
205,08/19/2022 17:52:19,13.55,,
206,08/19/2022 17:55:19,13.60,,
207,08/19/2022 17:58:19,13.55,,
208,08/19/2022 18:01:19,13.55,,
209,08/19/2022 18:04:19,13.38,,
210,08/19/2022 18:07:19,13.25,,
211,08/19/2022 18:10:19,13.34,,
212,08/19/2022 18:13:19,13.34,,
213,08/19/2022 18:16:19,13.38,,
214,08/19/2022 18:19:19,13.43,,
215,08/19/2022 18:22:19,13.43,,
216,08/19/2022 18:25:19,13.43,,
217,08/19/2022 18:28:19,13.43,,
218,08/19/2022 18:31:19,13.34,,
219,08/19/2022 18:34:19,13.34,,
220,08/19/2022 18:37:19,13.25,,
221,08/19/2022 18:40:19,13.17,,
222,08/19/2022 18:43:19,13.17,,
223,08/19/2022 18:46:19,13.21,,
224,08/19/2022 18:49:19,13.17,,
225,08/19/2022 18:52:19,13.12,,
226,08/19/2022 18:55:19,13.00,,
227,08/19/2022 18:58:19,12.91,,
228,08/19/2022 19:01:19,12.82,,
229,08/19/2022 19:04:19,12.78,,
230,08/19/2022 19:07:19,12.82,,
231,08/19/2022 19:10:19,12.82,,
232,08/19/2022 19:13:19,12.78,,
233,08/19/2022 19:16:19,12.70,,
234,08/19/2022 19:19:19,12.70,,
235,08/19/2022 19:22:19,12.57,,
236,08/19/2022 19:25:19,12.61,,
237,08/19/2022 19:28:19,12.70,,
238,08/19/2022 19:31:19,12.65,,
239,08/19/2022 19:34:19,12.57,,
240,08/19/2022 19:37:19,12.65,,
241,08/19/2022 19:40:19,12.52,,
242,08/19/2022 19:43:19,12.65,,
243,08/19/2022 19:46:19,12.65,,
244,08/19/2022 19:49:19,12.61,,
245,08/19/2022 19:52:19,12.57,,
246,08/19/2022 19:55:19,12.61,,
247,08/19/2022 19:58:19,12.61,,
248,08/19/2022 20:01:19,12.52,,
249,08/19/2022 20:04:19,12.57,,
250,08/19/2022 20:07:19,12.65,,
251,08/19/2022 20:10:19,12.61,,
252,08/19/2022 20:13:19,12.48,,
253,08/19/2022 20:16:19,12.40,,
254,08/19/2022 20:19:19,12.48,,
255,08/19/2022 20:22:19,12.57,,
256,08/19/2022 20:25:19,12.44,,
257,08/19/2022 20:28:19,12.52,,
258,08/19/2022 20:31:19,12.57,,
259,08/19/2022 20:34:19,12.44,,
260,08/19/2022 20:37:19,12.35,,
261,08/19/2022 20:40:19,12.31,,
262,08/19/2022 20:43:19,12.22,,
263,08/19/2022 20:46:19,12.14,,
264,08/19/2022 20:49:19,12.10,,
265,08/19/2022 20:52:19,12.01,,
266,08/19/2022 20:55:19,12.01,,
267,08/19/2022 20:58:19,11.97,,
268,08/19/2022 21:01:19,12.05,,
269,08/19/2022 21:04:19,12.18,,
270,08/19/2022 21:07:19,12.10,,
271,08/19/2022 21:10:19,12.01,,
272,08/19/2022 21:13:19,11.88,,
273,08/19/2022 21:16:19,11.67,,
274,08/19/2022 21:19:19,11.54,,
275,08/19/2022 21:22:19,11.54,,
276,08/19/2022 21:25:19,11.49,,
277,08/19/2022 21:28:19,11.45,,
278,08/19/2022 21:31:19,11.41,,
279,08/19/2022 21:34:19,11.45,,
280,08/19/2022 21:37:19,11.45,,
281,08/19/2022 21:40:19,11.54,,
282,08/19/2022 21:43:19,11.58,,
283,08/19/2022 21:46:19,11.49,,
284,08/19/2022 21:49:19,11.45,,
285,08/19/2022 21:52:19,11.54,,
286,08/19/2022 21:55:19,11.58,,
287,08/19/2022 21:58:19,11.67,,
