#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Host Connected,End of File
1,06/29/2023 21:16:19,13.43,,
2,06/29/2023 21:19:19,13.00,,
3,06/29/2023 21:22:19,12.87,,
4,06/29/2023 21:25:19,12.95,,
5,06/29/2023 21:28:19,12.18,,
6,06/29/2023 21:31:19,11.67,,
7,06/29/2023 21:34:19,10.85,,
8,06/29/2023 21:37:19,10.51,,
9,06/29/2023 21:40:19,10.81,,
10,06/29/2023 21:43:19,11.84,,
11,06/29/2023 21:46:19,11.75,,
12,06/29/2023 21:49:19,10.64,,
13,06/29/2023 21:52:19,10.64,,
14,06/29/2023 21:55:19,10.38,,
15,06/29/2023 21:58:19,9.74,,
16,06/29/2023 22:01:19,9.91,,
17,06/29/2023 22:04:19,9.65,,
18,06/29/2023 22:07:19,9.91,,
19,06/29/2023 22:10:19,10.89,,
20,06/29/2023 22:13:19,11.02,,
21,06/29/2023 22:16:19,10.77,,
22,06/29/2023 22:19:19,10.46,,
23,06/29/2023 22:22:19,10.77,,
24,06/29/2023 22:25:19,10.55,,
25,06/29/2023 22:28:19,9.74,,
26,06/29/2023 22:31:19,9.18,,
27,06/29/2023 22:34:19,9.91,,
28,06/29/2023 22:37:19,10.46,,
29,06/29/2023 22:40:19,10.77,,
30,06/29/2023 22:43:19,10.55,,
31,06/29/2023 22:46:19,10.94,,
32,06/29/2023 22:49:19,10.81,,
33,06/29/2023 22:52:19,11.02,,
34,06/29/2023 22:55:19,11.02,,
35,06/29/2023 22:58:19,10.98,,
36,06/29/2023 23:01:19,10.59,,
37,06/29/2023 23:04:19,10.21,,
38,06/29/2023 23:07:19,9.65,,
39,06/29/2023 23:10:19,9.74,,
40,06/29/2023 23:13:19,9.26,,
41,06/29/2023 23:16:19,8.66,,
42,06/29/2023 23:19:19,8.88,,
43,06/29/2023 23:22:19,8.06,,
44,06/29/2023 23:25:19,8.36,,
45,06/29/2023 23:28:19,8.45,,
46,06/29/2023 23:31:19,8.75,,
47,06/29/2023 23:34:19,8.53,,
48,06/29/2023 23:37:19,8.11,,
49,06/29/2023 23:40:19,7.81,,
50,06/29/2023 23:43:19,7.68,,
51,06/29/2023 23:46:19,7.81,,
52,06/29/2023 23:49:19,7.81,,
53,06/29/2023 23:52:19,7.98,,
54,06/29/2023 23:55:19,7.89,,
55,06/29/2023 23:58:19,7.98,,
56,06/30/2023 00:01:19,6.99,,
57,06/30/2023 00:04:19,6.60,,
58,06/30/2023 00:07:19,7.12,,
59,06/30/2023 00:10:19,7.33,,
60,06/30/2023 00:13:19,7.08,,
61,06/30/2023 00:16:19,6.69,,
62,06/30/2023 00:19:19,7.16,,
63,06/30/2023 00:22:19,7.12,,
64,06/30/2023 00:25:19,6.95,,
65,06/30/2023 00:28:19,6.95,,
66,06/30/2023 00:31:19,6.82,,
67,06/30/2023 00:34:19,6.73,,
68,06/30/2023 00:37:19,6.86,,
69,06/30/2023 00:40:19,6.82,,
70,06/30/2023 00:43:19,6.73,,
71,06/30/2023 00:46:19,6.17,,
72,06/30/2023 00:49:19,5.87,,
73,06/30/2023 00:52:19,6.17,,
74,06/30/2023 00:55:19,6.86,,
75,06/30/2023 00:58:19,6.69,,
76,06/30/2023 01:01:19,6.56,,
77,06/30/2023 01:04:19,6.48,,
78,06/30/2023 01:07:19,6.17,,
79,06/30/2023 01:10:19,6.00,,
80,06/30/2023 01:13:19,5.87,,
81,06/30/2023 01:16:19,5.83,,
82,06/30/2023 01:19:19,6.13,,
83,06/30/2023 01:22:19,6.13,,
84,06/30/2023 01:25:19,5.83,,
85,06/30/2023 01:28:19,5.40,,
86,06/30/2023 01:31:19,4.89,,
87,06/30/2023 01:34:19,4.97,,
88,06/30/2023 01:37:19,4.33,,
89,06/30/2023 01:40:19,4.59,,
90,06/30/2023 01:43:19,4.93,,
91,06/30/2023 01:46:19,5.19,,
92,06/30/2023 01:49:19,5.02,,
93,06/30/2023 01:52:19,4.84,,
94,06/30/2023 01:55:19,4.97,,
95,06/30/2023 01:58:19,5.06,,
96,06/30/2023 02:01:19,5.10,,
97,06/30/2023 02:04:19,4.89,,
98,06/30/2023 02:07:19,4.72,,
99,06/30/2023 02:10:19,4.42,,
100,06/30/2023 02:13:19,4.54,,
101,06/30/2023 02:16:19,3.86,,
102,06/30/2023 02:19:19,3.86,,
103,06/30/2023 02:22:19,4.20,,
104,06/30/2023 02:25:19,4.63,,
105,06/30/2023 02:28:19,4.67,,
106,06/30/2023 02:31:19,4.59,,
107,06/30/2023 02:34:19,4.80,,
108,06/30/2023 02:37:19,4.84,,
109,06/30/2023 02:40:19,5.10,,
110,06/30/2023 02:43:19,5.23,,
111,06/30/2023 02:46:19,5.57,,
112,06/30/2023 02:49:19,5.62,,
113,06/30/2023 02:52:19,5.45,,
114,06/30/2023 02:55:19,5.02,,
115,06/30/2023 02:58:19,4.76,,
116,06/30/2023 03:01:19,4.72,,
117,06/30/2023 03:04:19,4.59,,
118,06/30/2023 03:07:19,4.59,,
119,06/30/2023 03:10:19,4.72,,
120,06/30/2023 03:13:19,4.54,,
121,06/30/2023 03:16:19,4.67,,
122,06/30/2023 03:19:19,4.63,,
123,06/30/2023 03:22:19,4.72,,
124,06/30/2023 03:25:19,4.72,,
125,06/30/2023 03:28:19,5.06,,
126,06/30/2023 03:31:19,5.02,,
127,06/30/2023 03:34:19,4.93,,
128,06/30/2023 03:37:19,4.72,,
129,06/30/2023 03:40:19,5.02,,
130,06/30/2023 03:43:19,4.89,,
131,06/30/2023 03:46:19,4.97,,
132,06/30/2023 03:49:19,5.02,,
133,06/30/2023 03:52:19,4.72,,
134,06/30/2023 03:55:19,4.07,,
135,06/30/2023 03:58:19,4.37,,
136,06/30/2023 04:01:19,4.67,,
137,06/30/2023 04:04:19,4.59,,
138,06/30/2023 04:07:19,4.42,,
139,06/30/2023 04:10:19,4.07,,
140,06/30/2023 04:13:19,4.24,,
141,06/30/2023 04:16:19,3.99,,
142,06/30/2023 04:19:19,3.77,,
143,06/30/2023 04:22:19,4.33,,
144,06/30/2023 04:25:19,3.99,,
145,06/30/2023 04:28:19,3.86,,
146,06/30/2023 04:31:19,3.69,,
147,06/30/2023 04:34:19,4.24,,
148,06/30/2023 04:37:19,4.29,,
149,06/30/2023 04:40:19,4.07,,
150,06/30/2023 04:43:19,4.07,,
151,06/30/2023 04:46:19,4.12,,
152,06/30/2023 04:49:19,4.20,,
153,06/30/2023 04:52:19,4.24,,
154,06/30/2023 04:55:19,3.94,,
155,06/30/2023 04:58:19,4.03,,
156,06/30/2023 05:01:19,4.29,,
157,06/30/2023 05:04:19,4.37,,
158,06/30/2023 05:07:19,4.03,,
159,06/30/2023 05:10:19,4.07,,
160,06/30/2023 05:13:19,4.42,,
161,06/30/2023 05:16:19,4.59,,
162,06/30/2023 05:19:19,4.76,,
163,06/30/2023 05:22:19,4.89,,
164,06/30/2023 05:25:19,4.63,,
165,06/30/2023 05:28:19,4.84,,
166,06/30/2023 05:31:19,5.02,,
167,06/30/2023 05:34:19,4.72,,
168,06/30/2023 05:37:19,5.02,,
169,06/30/2023 05:40:19,5.45,,
170,06/30/2023 05:43:19,5.36,,
171,06/30/2023 05:46:19,5.36,,
172,06/30/2023 05:49:19,5.32,,
173,06/30/2023 05:52:19,4.84,,
174,06/30/2023 05:55:19,4.76,,
175,06/30/2023 05:58:19,4.89,,
176,06/30/2023 06:01:19,5.06,,
177,06/30/2023 06:04:19,4.84,,
178,06/30/2023 06:07:19,4.93,,
179,06/30/2023 06:10:19,5.53,,
180,06/30/2023 06:13:19,6.00,,
181,06/30/2023 06:16:19,6.00,,
182,06/30/2023 06:19:19,6.35,,
183,06/30/2023 06:22:19,6.65,,
184,06/30/2023 06:25:19,6.86,,
185,06/30/2023 06:28:19,6.90,,
186,06/30/2023 06:31:19,6.90,,
187,06/30/2023 06:34:19,7.33,,
188,06/30/2023 06:37:19,8.23,,
189,06/30/2023 06:40:19,8.71,,
190,06/30/2023 06:43:19,8.75,,
191,06/30/2023 06:46:19,8.79,,
192,06/30/2023 06:49:19,7.72,,
193,06/30/2023 06:52:19,7.25,,
194,06/30/2023 06:55:19,7.08,,
195,06/30/2023 06:58:19,7.08,,
196,06/30/2023 07:01:19,7.29,,
197,06/30/2023 07:04:19,7.16,,
198,06/30/2023 07:07:19,6.99,,
199,06/30/2023 07:10:19,6.90,,
200,06/30/2023 07:13:19,6.56,,
201,06/30/2023 07:16:19,6.35,,
202,06/30/2023 07:19:19,7.08,,
203,06/30/2023 07:22:19,6.82,,
204,06/30/2023 07:25:19,6.56,,
205,06/30/2023 07:28:19,6.00,,
206,06/30/2023 07:31:19,5.79,,
207,06/30/2023 07:34:19,6.05,,
208,06/30/2023 07:37:19,6.35,,
209,06/30/2023 07:40:19,7.08,,
210,06/30/2023 07:43:19,8.41,,
211,06/30/2023 07:46:19,9.35,,
212,06/30/2023 07:49:19,10.04,,
213,06/30/2023 07:52:19,10.34,,
214,06/30/2023 07:55:19,11.02,,
215,06/30/2023 07:58:19,10.77,,
216,06/30/2023 08:01:19,10.77,,
217,06/30/2023 08:04:19,11.24,,
218,06/30/2023 08:07:19,10.85,,
219,06/30/2023 08:10:19,10.94,,
220,06/30/2023 08:13:19,11.02,,
221,06/30/2023 08:16:19,11.11,,
222,06/30/2023 08:19:19,11.24,,
