#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Host Connected,End of File
1,06/27/2023 14:34:35,25.57,,
2,06/27/2023 14:37:35,25.65,,
3,06/27/2023 14:40:35,25.61,,
4,06/27/2023 14:43:35,25.57,,
5,06/27/2023 14:46:35,25.65,,
6,06/27/2023 14:49:35,25.87,,
7,06/27/2023 14:52:35,25.78,,
8,06/27/2023 14:55:35,25.78,,
9,06/27/2023 14:58:35,25.82,,
10,06/27/2023 15:01:35,25.91,,
11,06/27/2023 15:04:35,25.95,,
12,06/27/2023 15:07:35,25.82,,
13,06/27/2023 15:10:35,25.69,,
14,06/27/2023 15:13:35,25.52,,
15,06/27/2023 15:16:35,25.74,,
16,06/27/2023 15:19:35,25.74,,
17,06/27/2023 15:22:35,25.99,,
18,06/27/2023 15:25:35,25.69,,
19,06/27/2023 15:28:35,25.52,,
20,06/27/2023 15:31:35,25.52,,
21,06/27/2023 15:34:35,25.74,,
22,06/27/2023 15:37:35,25.69,,
23,06/27/2023 15:40:35,25.82,,
24,06/27/2023 15:43:35,25.82,,
25,06/27/2023 15:46:35,25.69,,
26,06/27/2023 15:49:35,25.78,,
27,06/27/2023 15:52:35,25.95,,
28,06/27/2023 15:55:35,25.95,,
29,06/27/2023 15:58:35,25.95,,
30,06/27/2023 16:01:35,25.82,,
31,06/27/2023 16:04:35,25.78,,
32,06/27/2023 16:07:35,25.82,,
33,06/27/2023 16:10:35,25.78,,
34,06/27/2023 16:13:35,25.95,,
35,06/27/2023 16:16:35,25.91,,
36,06/27/2023 16:19:35,25.78,,
37,06/27/2023 16:22:35,25.87,,
38,06/27/2023 16:25:35,25.91,,
39,06/27/2023 16:28:35,25.91,,
40,06/27/2023 16:31:35,25.95,,
41,06/27/2023 16:34:35,25.99,,
42,06/27/2023 16:37:35,25.99,,
43,06/27/2023 16:40:35,25.82,,
44,06/27/2023 16:43:35,25.78,,
45,06/27/2023 16:46:35,25.95,,
46,06/27/2023 16:49:35,26.04,,
47,06/27/2023 16:52:35,26.17,,
48,06/27/2023 16:55:35,26.12,,
49,06/27/2023 16:58:35,25.87,,
50,06/27/2023 17:01:35,25.78,,
51,06/27/2023 17:04:35,25.87,,
52,06/27/2023 17:07:35,25.87,,
53,06/27/2023 17:10:35,26.04,,
54,06/27/2023 17:13:35,26.12,,
55,06/27/2023 17:16:35,26.04,,
56,06/27/2023 17:19:35,26.04,,
57,06/27/2023 17:22:35,26.21,,
58,06/27/2023 17:25:35,26.38,,
59,06/27/2023 17:28:35,26.12,,
60,06/27/2023 17:31:35,26.21,,
61,06/27/2023 17:34:35,26.12,,
62,06/27/2023 17:37:35,25.95,,
63,06/27/2023 17:40:35,26.17,,
64,06/27/2023 17:43:35,26.47,,
65,06/27/2023 17:46:35,26.47,,
66,06/27/2023 17:49:35,25.91,,
67,06/27/2023 17:52:35,25.69,,
68,06/27/2023 17:55:35,25.48,,
69,06/27/2023 17:58:35,25.31,,
70,06/27/2023 18:01:35,25.22,,
71,06/27/2023 18:04:35,25.14,,
72,06/27/2023 18:07:35,25.05,,
73,06/27/2023 18:10:35,24.97,,
74,06/27/2023 18:13:35,24.88,,
75,06/27/2023 18:16:35,24.84,,
76,06/27/2023 18:19:35,24.75,,
77,06/27/2023 18:22:35,24.71,,
78,06/27/2023 18:25:35,24.58,,
79,06/27/2023 18:28:35,24.54,,
80,06/27/2023 18:31:35,24.58,,
81,06/27/2023 18:34:35,24.54,,
82,06/27/2023 18:37:35,24.45,,
83,06/27/2023 18:40:35,24.54,,
84,06/27/2023 18:43:35,24.32,,
85,06/27/2023 18:46:35,24.24,,
86,06/27/2023 18:49:35,24.15,,
87,06/27/2023 18:52:35,24.02,,
88,06/27/2023 18:55:35,23.94,,
89,06/27/2023 18:58:35,23.85,,
90,06/27/2023 19:01:35,23.72,,
91,06/27/2023 19:04:35,23.55,,
92,06/27/2023 19:07:35,23.34,,
93,06/27/2023 19:10:35,23.08,,
94,06/27/2023 19:13:35,22.99,,
95,06/27/2023 19:16:35,22.95,,
96,06/27/2023 19:19:35,22.78,,
97,06/27/2023 19:22:35,22.78,,
98,06/27/2023 19:25:35,22.56,,
99,06/27/2023 19:28:35,22.43,,
100,06/27/2023 19:31:35,22.43,,
101,06/27/2023 19:34:35,22.39,,
102,06/27/2023 19:37:35,22.43,,
103,06/27/2023 19:40:35,22.26,,
104,06/27/2023 19:43:35,22.22,,
105,06/27/2023 19:46:35,21.96,,
106,06/27/2023 19:49:35,21.83,,
107,06/27/2023 19:52:35,21.53,,
108,06/27/2023 19:55:35,21.70,,
109,06/27/2023 19:58:35,21.36,,
110,06/27/2023 20:01:35,20.85,,
111,06/27/2023 20:04:35,20.42,,
112,06/27/2023 20:07:35,20.20,,
113,06/27/2023 20:10:35,19.86,,
114,06/27/2023 20:13:35,19.47,,
115,06/27/2023 20:16:35,19.05,,
116,06/27/2023 20:19:35,18.62,,
117,06/27/2023 20:22:35,18.36,,
118,06/27/2023 20:25:35,18.02,,
119,06/27/2023 20:28:35,17.63,,
120,06/27/2023 20:31:35,17.20,,
121,06/27/2023 20:34:35,16.90,,
122,06/27/2023 20:37:35,16.47,,
123,06/27/2023 20:40:35,16.04,,
124,06/27/2023 20:43:35,15.66,,
125,06/27/2023 20:46:35,15.40,,
126,06/27/2023 20:49:35,15.06,,
127,06/27/2023 20:52:35,14.71,,
128,06/27/2023 20:55:35,14.54,,
129,06/27/2023 20:58:35,14.15,,
130,06/27/2023 21:01:35,13.90,,
131,06/27/2023 21:04:35,13.60,,
132,06/27/2023 21:07:35,13.38,,
133,06/27/2023 21:10:35,13.25,,
134,06/27/2023 21:13:35,13.17,,
135,06/27/2023 21:16:35,12.87,,
136,06/27/2023 21:19:35,12.78,,
137,06/27/2023 21:22:35,12.78,,
138,06/27/2023 21:25:35,12.78,,
139,06/27/2023 21:28:35,12.91,,
140,06/27/2023 21:31:35,12.87,,
141,06/27/2023 21:34:35,12.74,,
142,06/27/2023 21:37:35,12.57,,
143,06/27/2023 21:40:35,12.27,,
144,06/27/2023 21:43:35,12.01,,
145,06/27/2023 21:46:35,11.84,,
146,06/27/2023 21:49:35,11.75,,
147,06/27/2023 21:52:35,11.54,,
148,06/27/2023 21:55:35,11.37,,
149,06/27/2023 21:58:35,11.28,,
150,06/27/2023 22:01:35,11.11,,
151,06/27/2023 22:04:35,10.98,,
152,06/27/2023 22:07:35,10.94,,
153,06/27/2023 22:10:35,10.77,,
154,06/27/2023 22:13:35,10.64,,
155,06/27/2023 22:16:35,10.55,,
156,06/27/2023 22:19:35,10.25,,
157,06/27/2023 22:22:35,10.12,,
158,06/27/2023 22:25:35,10.16,,
159,06/27/2023 22:28:35,10.34,,
160,06/27/2023 22:31:35,10.34,,
161,06/27/2023 22:34:35,10.29,,
162,06/27/2023 22:37:35,10.08,,
163,06/27/2023 22:40:35,10.04,,
164,06/27/2023 22:43:35,9.86,,
165,06/27/2023 22:46:35,9.69,,
166,06/27/2023 22:49:35,9.44,,
167,06/27/2023 22:52:35,9.31,,
168,06/27/2023 22:55:35,9.22,,
169,06/27/2023 22:58:35,9.09,,
170,06/27/2023 23:01:35,9.05,,
171,06/27/2023 23:04:35,9.01,,
172,06/27/2023 23:07:35,9.05,,
173,06/27/2023 23:10:35,9.05,,
174,06/27/2023 23:13:35,8.88,,
175,06/27/2023 23:16:35,8.79,,
176,06/27/2023 23:19:35,8.66,,
177,06/27/2023 23:22:35,8.66,,
178,06/27/2023 23:25:35,8.58,,
179,06/27/2023 23:28:35,8.36,,
180,06/27/2023 23:31:35,8.11,,
181,06/27/2023 23:34:35,7.85,,
182,06/27/2023 23:37:35,7.81,,
183,06/27/2023 23:40:35,7.63,,
184,06/27/2023 23:43:35,7.63,,
185,06/27/2023 23:46:35,7.55,,
186,06/27/2023 23:49:35,7.46,,
187,06/27/2023 23:52:35,7.42,,
188,06/27/2023 23:55:35,7.25,,
189,06/27/2023 23:58:35,7.29,,
190,06/28/2023 00:01:35,7.20,,
191,06/28/2023 00:04:35,7.16,,
192,06/28/2023 00:07:35,7.16,,
193,06/28/2023 00:10:35,7.16,,
194,06/28/2023 00:13:35,7.08,,
195,06/28/2023 00:16:35,7.03,,
196,06/28/2023 00:19:35,6.99,,
197,06/28/2023 00:22:35,6.90,,
198,06/28/2023 00:25:35,6.86,,
199,06/28/2023 00:28:35,6.82,,
200,06/28/2023 00:31:35,6.78,,
201,06/28/2023 00:34:35,6.86,,
202,06/28/2023 00:37:35,6.82,,
203,06/28/2023 00:40:35,6.73,,
204,06/28/2023 00:43:35,6.56,,
205,06/28/2023 00:46:35,6.52,,
206,06/28/2023 00:49:35,6.56,,
207,06/28/2023 00:52:35,6.48,,
208,06/28/2023 00:55:35,6.35,,
209,06/28/2023 00:58:35,6.30,,
210,06/28/2023 01:01:35,6.35,,
211,06/28/2023 01:04:35,6.35,,
212,06/28/2023 01:07:35,6.26,,
213,06/28/2023 01:10:35,5.87,,
214,06/28/2023 01:13:35,5.70,,
215,06/28/2023 01:16:35,5.49,,
216,06/28/2023 01:19:35,5.45,,
217,06/28/2023 01:22:35,5.57,,
218,06/28/2023 01:25:35,5.45,,
219,06/28/2023 01:28:35,5.32,,
220,06/28/2023 01:31:35,5.19,,
221,06/28/2023 01:34:35,5.19,,
222,06/28/2023 01:37:35,5.10,,
223,06/28/2023 01:40:35,5.06,,
224,06/28/2023 01:43:35,5.02,,
225,06/28/2023 01:46:35,5.15,,
226,06/28/2023 01:49:35,5.06,,
227,06/28/2023 01:52:35,5.06,,
228,06/28/2023 01:55:35,5.10,,
229,06/28/2023 01:58:35,5.19,,
230,06/28/2023 02:01:35,5.06,,
231,06/28/2023 02:04:35,4.89,,
232,06/28/2023 02:07:35,4.63,,
233,06/28/2023 02:10:35,4.50,,
234,06/28/2023 02:13:35,4.37,,
235,06/28/2023 02:16:35,4.24,,
236,06/28/2023 02:19:35,4.24,,
237,06/28/2023 02:22:35,4.20,,
238,06/28/2023 02:25:35,4.16,,
239,06/28/2023 02:28:35,4.07,,
240,06/28/2023 02:31:35,4.16,,
241,06/28/2023 02:34:35,4.29,,
242,06/28/2023 02:37:35,4.12,,
243,06/28/2023 02:40:35,3.94,,
244,06/28/2023 02:43:35,3.82,,
245,06/28/2023 02:46:35,3.73,,
246,06/28/2023 02:49:35,3.60,,
247,06/28/2023 02:52:35,3.52,,
248,06/28/2023 02:55:35,3.56,,
249,06/28/2023 02:58:35,3.56,,
250,06/28/2023 03:01:35,3.56,,
251,06/28/2023 03:04:35,3.56,,
252,06/28/2023 03:07:35,3.56,,
253,06/28/2023 03:10:35,3.64,,
