#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Button Down,Started Offset,Host Connected,End of File
1,12/16/2023 15:32:42,,Logged,Logged,,
2,12/16/2023 15:32:48,15.01,,,,
3,12/16/2023 15:32:53,,,,Logged,
4,12/16/2023 15:35:48,7.59,,,,
5,12/16/2023 15:38:48,3.60,,,,
6,12/16/2023 15:41:48,2.44,,,,
7,12/16/2023 15:44:48,1.93,,,,
8,12/16/2023 15:47:48,1.80,,,,
9,12/16/2023 15:50:48,1.50,,,,
10,12/16/2023 15:53:48,1.20,,,,
11,12/16/2023 15:56:48,0.86,,,,
12,12/16/2023 15:59:48,0.21,,,,
13,12/16/2023 16:02:48,-0.17,,,,
14,12/16/2023 16:05:48,-0.47,,,,
15,12/16/2023 16:08:48,-0.69,,,,
16,12/16/2023 16:11:48,-0.73,,,,
17,12/16/2023 16:14:48,-1.03,,,,
18,12/16/2023 16:17:48,-1.33,,,,
19,12/16/2023 16:20:48,-1.85,,,,
20,12/16/2023 16:23:48,-2.41,,,,
21,12/16/2023 16:26:48,-2.45,,,,
22,12/16/2023 16:29:48,-2.53,,,,
23,12/16/2023 16:32:48,-2.83,,,,
24,12/16/2023 16:35:48,-2.96,,,,
25,12/16/2023 16:38:48,-3.13,,,,
26,12/16/2023 16:41:48,-3.48,,,,
27,12/16/2023 16:44:48,-3.74,,,,
28,12/16/2023 16:47:48,-4.12,,,,
29,12/16/2023 16:50:48,-4.21,,,,
30,12/16/2023 16:53:48,-4.42,,,,
31,12/16/2023 16:56:48,-4.64,,,,
32,12/16/2023 16:59:48,-4.72,,,,
33,12/16/2023 17:02:48,-4.68,,,,
34,12/16/2023 17:05:48,-4.76,,,,
35,12/16/2023 17:08:48,-5.24,,,,
36,12/16/2023 17:11:48,-5.02,,,,
37,12/16/2023 17:14:48,-4.85,,,,
38,12/16/2023 17:17:48,-4.85,,,,
39,12/16/2023 17:20:48,-4.98,,,,
40,12/16/2023 17:23:48,-5.37,,,,
41,12/16/2023 17:26:48,-5.97,,,,
42,12/16/2023 17:29:48,-5.75,,,,
43,12/16/2023 17:32:48,-5.75,,,,
44,12/16/2023 17:35:48,-6.39,,,,
45,12/16/2023 17:38:48,-6.65,,,,
46,12/16/2023 17:41:48,-6.95,,,,
47,12/16/2023 17:44:48,-7.00,,,,
48,12/16/2023 17:47:48,-7.08,,,,
49,12/16/2023 17:50:48,-7.17,,,,
50,12/16/2023 17:53:48,-7.00,,,,
51,12/16/2023 17:56:48,-7.04,,,,
52,12/16/2023 17:59:48,-6.87,,,,
53,12/16/2023 18:02:48,-7.00,,,,
54,12/16/2023 18:05:48,-7.12,,,,
55,12/16/2023 18:08:48,-7.30,,,,
56,12/16/2023 18:11:48,-8.03,,,,
57,12/16/2023 18:14:48,-7.94,,,,
58,12/16/2023 18:17:48,-8.33,,,,
59,12/16/2023 18:20:48,-8.24,,,,
60,12/16/2023 18:23:48,-8.20,,,,
61,12/16/2023 18:26:48,-8.41,,,,
62,12/16/2023 18:29:48,-8.54,,,,
63,12/16/2023 18:32:48,-8.45,,,,
64,12/16/2023 18:35:48,-8.45,,,,
65,12/16/2023 18:38:48,-8.45,,,,
66,12/16/2023 18:41:48,-7.98,,,,
67,12/16/2023 18:44:48,-7.98,,,,
68,12/16/2023 18:47:48,-8.88,,,,
69,12/16/2023 18:50:48,-9.61,,,,
70,12/16/2023 18:53:48,-9.74,,,,
71,12/16/2023 18:56:48,-9.74,,,,
72,12/16/2023 18:59:48,-9.78,,,,
73,12/16/2023 19:02:48,-9.74,,,,
74,12/16/2023 19:05:48,-9.66,,,,
75,12/16/2023 19:08:48,-9.91,,,,
76,12/16/2023 19:11:48,-10.04,,,,
77,12/16/2023 19:14:48,-9.87,,,,
78,12/16/2023 19:17:48,-9.70,,,,
79,12/16/2023 19:20:48,-9.78,,,,
80,12/16/2023 19:23:48,-9.83,,,,
81,12/16/2023 19:26:48,-10.13,,,,
82,12/16/2023 19:29:48,-10.30,,,,
83,12/16/2023 19:32:48,-10.26,,,,
84,12/16/2023 19:35:48,-10.51,,,,
85,12/16/2023 19:38:48,-10.51,,,,
86,12/16/2023 19:41:48,-10.43,,,,
87,12/16/2023 19:44:48,-10.47,,,,
88,12/16/2023 19:47:48,-10.30,,,,
89,12/16/2023 19:50:48,-10.17,,,,
90,12/16/2023 19:53:48,-9.70,,,,
91,12/16/2023 19:56:48,-10.00,,,,
92,12/16/2023 19:59:48,-10.34,,,,
93,12/16/2023 20:02:48,-10.60,,,,
94,12/16/2023 20:05:48,-10.73,,,,
95,12/16/2023 20:08:48,-10.94,,,,
96,12/16/2023 20:11:48,-11.24,,,,
97,12/16/2023 20:14:48,-11.16,,,,
98,12/16/2023 20:17:48,-11.16,,,,
99,12/16/2023 20:20:48,-11.46,,,,
100,12/16/2023 20:23:48,-11.41,,,,
101,12/16/2023 20:26:48,-11.50,,,,
102,12/16/2023 20:29:48,-11.11,,,,
103,12/16/2023 20:32:48,-11.16,,,,
104,12/16/2023 20:35:48,-11.59,,,,
105,12/16/2023 20:38:48,-11.63,,,,
106,12/16/2023 20:41:48,-11.67,,,,
107,12/16/2023 20:44:48,-11.46,,,,
108,12/16/2023 20:47:48,-11.46,,,,
109,12/16/2023 20:50:48,-11.37,,,,
110,12/16/2023 20:53:48,-11.63,,,,
111,12/16/2023 20:56:48,-11.80,,,,
112,12/16/2023 20:59:48,-11.84,,,,
113,12/16/2023 21:02:48,-11.93,,,,
114,12/16/2023 21:05:48,-11.93,,,,
115,12/16/2023 21:08:48,-11.97,,,,
116,12/16/2023 21:11:48,-12.27,,,,
117,12/16/2023 21:14:48,-12.23,,,,
118,12/16/2023 21:17:48,-11.93,,,,
119,12/16/2023 21:20:48,-12.06,,,,
120,12/16/2023 21:23:48,-12.40,,,,
121,12/16/2023 21:26:48,-12.44,,,,
122,12/16/2023 21:29:48,-12.32,,,,
123,12/16/2023 21:32:48,-12.14,,,,
124,12/16/2023 21:35:48,-11.76,,,,
125,12/16/2023 21:38:48,-11.54,,,,
126,12/16/2023 21:41:48,-11.80,,,,
127,12/16/2023 21:44:48,-12.10,,,,
128,12/16/2023 21:47:48,-12.27,,,,
129,12/16/2023 21:50:48,-12.40,,,,
130,12/16/2023 21:53:48,-12.36,,,,
131,12/16/2023 21:56:48,-12.32,,,,
132,12/16/2023 21:59:48,-12.40,,,,
133,12/16/2023 22:02:48,-12.57,,,,
134,12/16/2023 22:05:48,-12.53,,,,
135,12/16/2023 22:08:48,-12.49,,,,
136,12/16/2023 22:11:48,-12.79,,,,
137,12/16/2023 22:14:48,-13.04,,,,
138,12/16/2023 22:17:48,-12.79,,,,
139,12/16/2023 22:20:48,-12.44,,,,
140,12/16/2023 22:23:48,-12.27,,,,
141,12/16/2023 22:26:48,-12.19,,,,
142,12/16/2023 22:29:48,-11.80,,,,
143,12/16/2023 22:32:48,-12.10,,,,
144,12/16/2023 22:35:48,-12.40,,,,
145,12/16/2023 22:38:48,-12.36,,,,
146,12/16/2023 22:41:48,-12.44,,,,
147,12/16/2023 22:44:48,-12.79,,,,
148,12/16/2023 22:47:48,-12.96,,,,
149,12/16/2023 22:50:48,-13.04,,,,
150,12/16/2023 22:53:48,-13.17,,,,
151,12/16/2023 22:56:48,-13.09,,,,
152,12/16/2023 22:59:48,-13.04,,,,
153,12/16/2023 23:02:48,-13.34,,,,
154,12/16/2023 23:05:48,-13.47,,,,
155,12/16/2023 23:08:48,-13.65,,,,
156,12/16/2023 23:11:48,-13.82,,,,
157,12/16/2023 23:14:48,-13.90,,,,
158,12/16/2023 23:17:48,-13.86,,,,
159,12/16/2023 23:20:48,-13.99,,,,
160,12/16/2023 23:23:48,-14.16,,,,
161,12/16/2023 23:26:48,-13.77,,,,
162,12/16/2023 23:29:48,-13.39,,,,
163,12/16/2023 23:32:48,-13.47,,,,
164,12/16/2023 23:35:48,-13.47,,,,
165,12/16/2023 23:38:48,-13.56,,,,
166,12/16/2023 23:41:48,-13.39,,,,
167,12/16/2023 23:44:48,-14.03,,,,
168,12/16/2023 23:47:48,-14.59,,,,
169,12/16/2023 23:50:48,-14.33,,,,
170,12/16/2023 23:53:48,-14.12,,,,
171,12/16/2023 23:56:48,-14.16,,,,
172,12/16/2023 23:59:48,-14.16,,,,
173,12/17/2023 00:02:48,-14.37,,,,
174,12/17/2023 00:05:48,-14.67,,,,
175,12/17/2023 00:08:48,-15.10,,,,
176,12/17/2023 00:11:48,-15.10,,,,
177,12/17/2023 00:14:48,-15.02,,,,
178,12/17/2023 00:17:48,-15.28,,,,
179,12/17/2023 00:20:48,-15.10,,,,
180,12/17/2023 00:23:48,-14.89,,,,
181,12/17/2023 00:26:48,-14.80,,,,
182,12/17/2023 00:29:48,-14.59,,,,
183,12/17/2023 00:32:48,-14.59,,,,
184,12/17/2023 00:35:48,-14.55,,,,
185,12/17/2023 00:38:48,-15.19,,,,
186,12/17/2023 00:41:48,-15.10,,,,
187,12/17/2023 00:44:48,-15.28,,,,
188,12/17/2023 00:47:48,-15.49,,,,
189,12/17/2023 00:50:48,-15.49,,,,
190,12/17/2023 00:53:48,-15.28,,,,
191,12/17/2023 00:56:48,-15.53,,,,
192,12/17/2023 00:59:48,-15.92,,,,
193,12/17/2023 01:02:48,-15.75,,,,
194,12/17/2023 01:05:48,-15.53,,,,
195,12/17/2023 01:08:48,-15.40,,,,
196,12/17/2023 01:11:48,-15.40,,,,
197,12/17/2023 01:14:48,-15.49,,,,
198,12/17/2023 01:17:48,-15.70,,,,
199,12/17/2023 01:20:48,-15.79,,,,
200,12/17/2023 01:23:48,-15.79,,,,
201,12/17/2023 01:26:48,-15.02,,,,
202,12/17/2023 01:29:48,-15.62,,,,
203,12/17/2023 01:32:48,-16.00,,,,
204,12/17/2023 01:35:48,-16.09,,,,
205,12/17/2023 01:38:48,-16.09,,,,
206,12/17/2023 01:41:48,-16.09,,,,
207,12/17/2023 01:44:48,-16.00,,,,
208,12/17/2023 01:47:48,-15.96,,,,
209,12/17/2023 01:50:48,-16.00,,,,
210,12/17/2023 01:53:48,-15.96,,,,
211,12/17/2023 01:56:48,-15.53,,,,
212,12/17/2023 01:59:48,-15.79,,,,
213,12/17/2023 02:02:48,-16.09,,,,
