#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Button Down,Started Offset,Host Connected,End of File
1,12/15/2023 15:53:17,,Logged,Logged,,
2,12/15/2023 15:53:22,16.69,,,,
3,12/15/2023 15:56:22,5.32,,,,
4,12/15/2023 15:59:22,5.02,,,,
5,12/15/2023 16:02:22,5.83,,,,
6,12/15/2023 16:02:49,,,,Logged,
7,12/15/2023 16:05:22,5.62,,,,
8,12/15/2023 16:08:22,5.27,,,,
9,12/15/2023 16:11:22,4.12,,,,
10,12/15/2023 16:14:22,3.60,,,,
11,12/15/2023 16:17:22,2.87,,,,
12,12/15/2023 16:20:22,2.27,,,,
13,12/15/2023 16:23:22,2.36,,,,
14,12/15/2023 16:26:22,1.97,,,,
15,12/15/2023 16:29:22,1.97,,,,
16,12/15/2023 16:32:22,1.63,,,,
17,12/15/2023 16:35:22,0.34,,,,
18,12/15/2023 16:38:22,0.21,,,,
19,12/15/2023 16:41:22,0.64,,,,
20,12/15/2023 16:44:22,0.21,,,,
21,12/15/2023 16:47:22,0.17,,,,
22,12/15/2023 16:50:22,0.25,,,,
23,12/15/2023 16:53:22,0.21,,,,
24,12/15/2023 16:56:22,0.04,,,,
25,12/15/2023 16:59:22,-0.30,,,,
26,12/15/2023 17:02:22,-0.52,,,,
27,12/15/2023 17:05:22,-0.73,,,,
28,12/15/2023 17:08:22,-0.86,,,,
29,12/15/2023 17:11:22,-0.82,,,,
30,12/15/2023 17:14:22,-1.20,,,,
31,12/15/2023 17:17:22,-1.50,,,,
32,12/15/2023 17:20:22,-2.02,,,,
33,12/15/2023 17:23:22,-2.62,,,,
34,12/15/2023 17:26:22,-2.41,,,,
35,12/15/2023 17:29:22,-0.60,,,,
36,12/15/2023 17:32:22,-0.99,,,,
37,12/15/2023 17:35:22,-0.39,,,,
38,12/15/2023 17:38:22,-0.26,,,,
39,12/15/2023 17:41:22,-0.05,,,,
40,12/15/2023 17:44:22,0.38,,,,
41,12/15/2023 17:47:22,0.47,,,,
42,12/15/2023 17:50:22,0.13,,,,
43,12/15/2023 17:53:22,0.00,,,,
44,12/15/2023 17:56:22,-0.43,,,,
45,12/15/2023 17:59:22,-0.73,,,,
46,12/15/2023 18:02:22,-0.86,,,,
47,12/15/2023 18:05:22,-1.42,,,,
48,12/15/2023 18:08:22,-2.23,,,,
49,12/15/2023 18:11:22,-2.19,,,,
50,12/15/2023 18:14:22,-2.88,,,,
51,12/15/2023 18:17:22,-2.71,,,,
52,12/15/2023 18:20:22,-2.62,,,,
