#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Button Down,Started Offset,Host Connected,End of File
1,12/16/2023 12:26:47,,Logged,Logged,,
2,12/16/2023 12:26:52,12.91,,,,
3,12/16/2023 12:29:52,4.50,,,,
4,12/16/2023 12:31:53,,,,Logged,
5,12/16/2023 12:32:52,0.90,,,,
6,12/16/2023 12:35:52,-0.47,,,,
7,12/16/2023 12:38:52,-0.82,,,,
8,12/16/2023 12:41:52,-1.12,,,,
9,12/16/2023 12:44:52,-0.90,,,,
10,12/16/2023 12:47:52,-0.95,,,,
11,12/16/2023 12:50:52,-1.03,,,,
12,12/16/2023 12:53:52,-0.95,,,,
13,12/16/2023 12:56:52,-0.73,,,,
14,12/16/2023 12:59:52,-0.35,,,,
15,12/16/2023 13:02:52,-0.35,,,,
16,12/16/2023 13:05:52,-0.13,,,,
17,12/16/2023 13:08:52,-0.35,,,,
18,12/16/2023 13:11:52,-0.65,,,,
19,12/16/2023 13:14:52,-0.56,,,,
20,12/16/2023 13:17:52,-0.47,,,,
21,12/16/2023 13:20:52,-0.47,,,,
22,12/16/2023 13:23:52,-0.13,,,,
23,12/16/2023 13:26:52,0.13,,,,
24,12/16/2023 13:29:52,0.43,,,,
25,12/16/2023 13:32:52,0.55,,,,
26,12/16/2023 13:35:52,0.81,,,,
27,12/16/2023 13:38:52,0.77,,,,
28,12/16/2023 13:41:52,0.43,,,,
29,12/16/2023 13:44:52,0.73,,,,
30,12/16/2023 13:47:52,1.07,,,,
31,12/16/2023 13:50:52,1.28,,,,
32,12/16/2023 13:53:52,1.46,,,,
33,12/16/2023 13:56:52,1.80,,,,
34,12/16/2023 13:59:52,1.80,,,,
35,12/16/2023 14:02:52,1.97,,,,
36,12/16/2023 14:05:52,1.88,,,,
37,12/16/2023 14:08:52,1.41,,,,
38,12/16/2023 14:11:52,1.80,,,,
39,12/16/2023 14:14:52,1.37,,,,
40,12/16/2023 14:17:52,1.20,,,,
41,12/16/2023 14:20:52,1.63,,,,
42,12/16/2023 14:23:52,2.27,,,,
43,12/16/2023 14:26:52,2.66,,,,
44,12/16/2023 14:29:52,2.61,,,,
45,12/16/2023 14:32:52,2.53,,,,
46,12/16/2023 14:35:52,2.53,,,,
47,12/16/2023 14:38:52,2.74,,,,
48,12/16/2023 14:41:52,2.14,,,,
49,12/16/2023 14:44:52,2.01,,,,
50,12/16/2023 14:47:52,1.88,,,,
51,12/16/2023 14:50:52,1.93,,,,
52,12/16/2023 14:53:52,2.27,,,,
53,12/16/2023 14:56:52,2.44,,,,
54,12/16/2023 14:59:52,2.06,,,,
55,12/16/2023 15:02:52,2.53,,,,
56,12/16/2023 15:05:52,2.61,,,,
57,12/16/2023 15:08:52,2.31,,,,
58,12/16/2023 15:11:52,2.14,,,,
59,12/16/2023 15:14:52,2.44,,,,
60,12/16/2023 15:17:52,2.57,,,,
61,12/16/2023 15:20:52,2.49,,,,
62,12/16/2023 15:23:52,2.31,,,,
63,12/16/2023 15:26:52,2.10,,,,
64,12/16/2023 15:29:52,1.88,,,,
65,12/16/2023 15:32:52,1.84,,,,
66,12/16/2023 15:35:52,1.76,,,,
67,12/16/2023 15:38:52,1.71,,,,
68,12/16/2023 15:41:52,1.33,,,,
69,12/16/2023 15:44:52,0.86,,,,
70,12/16/2023 15:47:52,0.51,,,,
71,12/16/2023 15:50:52,0.38,,,,
72,12/16/2023 15:53:52,0.08,,,,
73,12/16/2023 15:56:52,-0.17,,,,
74,12/16/2023 15:59:52,-0.35,,,,
75,12/16/2023 16:02:52,-0.52,,,,
76,12/16/2023 16:05:52,-0.69,,,,
77,12/16/2023 16:08:52,-0.86,,,,
78,12/16/2023 16:11:52,-1.12,,,,
79,12/16/2023 16:14:52,-1.16,,,,
80,12/16/2023 16:17:52,-1.25,,,,
81,12/16/2023 16:20:52,-1.33,,,,
82,12/16/2023 16:23:52,-1.50,,,,
83,12/16/2023 16:26:52,-1.63,,,,
84,12/16/2023 16:29:52,-1.68,,,,
85,12/16/2023 16:32:52,-1.76,,,,
86,12/16/2023 16:35:52,-1.85,,,,
87,12/16/2023 16:38:52,-1.93,,,,
88,12/16/2023 16:41:52,-1.98,,,,
89,12/16/2023 16:44:52,-1.98,,,,
90,12/16/2023 16:47:52,-2.10,,,,
91,12/16/2023 16:50:52,-2.23,,,,
92,12/16/2023 16:53:52,-2.32,,,,
93,12/16/2023 16:56:52,-2.41,,,,
94,12/16/2023 16:59:52,-2.49,,,,
95,12/16/2023 17:02:52,-2.62,,,,
96,12/16/2023 17:05:52,-2.75,,,,
97,12/16/2023 17:08:52,-2.92,,,,
98,12/16/2023 17:11:52,-2.96,,,,
99,12/16/2023 17:14:52,-3.05,,,,
100,12/16/2023 17:17:52,-3.05,,,,
101,12/16/2023 17:20:52,-3.18,,,,
102,12/16/2023 17:23:52,-3.22,,,,
103,12/16/2023 17:26:52,-3.18,,,,
104,12/16/2023 17:29:52,-3.39,,,,
105,12/16/2023 17:32:52,-3.56,,,,
106,12/16/2023 17:35:52,-3.65,,,,
107,12/16/2023 17:38:52,-3.74,,,,
108,12/16/2023 17:41:52,-3.69,,,,
109,12/16/2023 17:44:52,-3.69,,,,
110,12/16/2023 17:47:52,-3.74,,,,
111,12/16/2023 17:50:52,-3.69,,,,
112,12/16/2023 17:53:52,-3.65,,,,
113,12/16/2023 17:56:52,-3.65,,,,
114,12/16/2023 17:59:52,-3.82,,,,
115,12/16/2023 18:02:52,-3.95,,,,
116,12/16/2023 18:05:52,-3.99,,,,
117,12/16/2023 18:08:52,-4.21,,,,
118,12/16/2023 18:11:52,-4.29,,,,
119,12/16/2023 18:14:52,-4.34,,,,
120,12/16/2023 18:17:52,-4.25,,,,
121,12/16/2023 18:20:52,-4.34,,,,
122,12/16/2023 18:23:52,-4.42,,,,
123,12/16/2023 18:26:52,-4.64,,,,
124,12/16/2023 18:29:52,-4.81,,,,
125,12/16/2023 18:32:52,-4.98,,,,
126,12/16/2023 18:35:52,-5.02,,,,
127,12/16/2023 18:38:52,-5.11,,,,
128,12/16/2023 18:41:52,-5.24,,,,
129,12/16/2023 18:44:52,-5.45,,,,
130,12/16/2023 18:47:52,-5.54,,,,
131,12/16/2023 18:50:52,-5.58,,,,
132,12/16/2023 18:53:52,-5.67,,,,
133,12/16/2023 18:56:52,-5.62,,,,
134,12/16/2023 18:59:52,-5.62,,,,
135,12/16/2023 19:02:52,-5.62,,,,
136,12/16/2023 19:05:52,-5.71,,,,
137,12/16/2023 19:08:52,-5.79,,,,
138,12/16/2023 19:11:52,-5.92,,,,
139,12/16/2023 19:14:52,-6.01,,,,
140,12/16/2023 19:17:52,-5.92,,,,
141,12/16/2023 19:20:52,-5.88,,,,
142,12/16/2023 19:23:52,-6.01,,,,
143,12/16/2023 19:26:52,-5.97,,,,
144,12/16/2023 19:29:52,-6.01,,,,
145,12/16/2023 19:32:52,-6.14,,,,
146,12/16/2023 19:35:52,-6.14,,,,
147,12/16/2023 19:38:52,-6.27,,,,
148,12/16/2023 19:41:52,-6.35,,,,
149,12/16/2023 19:44:52,-6.44,,,,
150,12/16/2023 19:47:52,-6.48,,,,
151,12/16/2023 19:50:52,-6.52,,,,
152,12/16/2023 19:53:52,-6.61,,,,
153,12/16/2023 19:56:52,-6.70,,,,
154,12/16/2023 19:59:52,-6.70,,,,
155,12/16/2023 20:02:52,-6.74,,,,
156,12/16/2023 20:05:52,-6.82,,,,
157,12/16/2023 20:08:52,-6.78,,,,
158,12/16/2023 20:11:52,-6.74,,,,
159,12/16/2023 20:14:52,-6.82,,,,
160,12/16/2023 20:17:52,-6.82,,,,
161,12/16/2023 20:20:52,-6.87,,,,
162,12/16/2023 20:23:52,-6.87,,,,
163,12/16/2023 20:26:52,-6.78,,,,
164,12/16/2023 20:29:52,-6.87,,,,
165,12/16/2023 20:32:52,-6.87,,,,
166,12/16/2023 20:35:52,-6.95,,,,
167,12/16/2023 20:38:52,-6.95,,,,
168,12/16/2023 20:41:52,-7.08,,,,
169,12/16/2023 20:44:52,-7.21,,,,
170,12/16/2023 20:47:52,-7.21,,,,
171,12/16/2023 20:50:52,-7.17,,,,
172,12/16/2023 20:53:52,-7.12,,,,
173,12/16/2023 20:56:52,-7.04,,,,
174,12/16/2023 20:59:52,-7.25,,,,
175,12/16/2023 21:02:52,-7.30,,,,
176,12/16/2023 21:05:52,-7.47,,,,
177,12/16/2023 21:08:52,-7.38,,,,
178,12/16/2023 21:11:52,-7.30,,,,
179,12/16/2023 21:14:52,-7.34,,,,
180,12/16/2023 21:17:52,-7.42,,,,
181,12/16/2023 21:20:52,-7.51,,,,
182,12/16/2023 21:23:52,-7.42,,,,
183,12/16/2023 21:26:52,-7.42,,,,
184,12/16/2023 21:29:52,-7.55,,,,
185,12/16/2023 21:32:52,-7.60,,,,
186,12/16/2023 21:35:52,-7.68,,,,
187,12/16/2023 21:38:52,-7.77,,,,
188,12/16/2023 21:41:52,-7.90,,,,
189,12/16/2023 21:44:52,-8.03,,,,
190,12/16/2023 21:47:52,-8.07,,,,
191,12/16/2023 21:50:52,-8.11,,,,
192,12/16/2023 21:53:52,-8.15,,,,
193,12/16/2023 21:56:52,-8.28,,,,
194,12/16/2023 21:59:52,-8.37,,,,
195,12/16/2023 22:02:52,-8.45,,,,
196,12/16/2023 22:05:52,-8.41,,,,
197,12/16/2023 22:08:52,-8.41,,,,
198,12/16/2023 22:11:52,-8.45,,,,
199,12/16/2023 22:14:52,-8.45,,,,
200,12/16/2023 22:17:52,-8.50,,,,
201,12/16/2023 22:20:52,-8.50,,,,
202,12/16/2023 22:23:52,-8.41,,,,
203,12/16/2023 22:26:52,-8.45,,,,
204,12/16/2023 22:29:52,-8.50,,,,
205,12/16/2023 22:32:52,-8.54,,,,
206,12/16/2023 22:35:52,-8.63,,,,
207,12/16/2023 22:38:52,-8.67,,,,
208,12/16/2023 22:41:52,-8.80,,,,
209,12/16/2023 22:44:52,-8.93,,,,
210,12/16/2023 22:47:52,-9.05,,,,
211,12/16/2023 22:50:52,-9.14,,,,
212,12/16/2023 22:53:52,-9.10,,,,
213,12/16/2023 22:56:52,-9.18,,,,
214,12/16/2023 22:59:52,-8.88,,,,
215,12/16/2023 23:02:52,-8.88,,,,
216,12/16/2023 23:05:52,-8.88,,,,
