#,Date-Time (MST/MDT),Ch:1 - Temperature   (°C),Button Down,Started Offset,Host Connected,End of File
1,12/17/2023 11:31:40,,Logged,Logged,,
2,12/17/2023 11:31:45,0.73,,,,
3,12/17/2023 11:34:45,2.79,,,,
4,12/17/2023 11:37:45,1.16,,,,
5,12/17/2023 11:40:45,-0.17,,,,
6,12/17/2023 11:40:58,,,,Logged,
7,12/17/2023 11:43:45,-0.95,,,,
8,12/17/2023 11:46:45,-0.90,,,,
9,12/17/2023 11:49:45,-0.22,,,,
10,12/17/2023 11:52:45,0.04,,,,
11,12/17/2023 11:55:45,0.90,,,,
12,12/17/2023 11:58:45,1.28,,,,
13,12/17/2023 12:01:45,1.63,,,,
14,12/17/2023 12:04:45,1.63,,,,
15,12/17/2023 12:07:45,1.33,,,,
16,12/17/2023 12:10:45,2.31,,,,
17,12/17/2023 12:13:45,1.54,,,,
18,12/17/2023 12:16:45,1.37,,,,
19,12/17/2023 12:19:45,1.07,,,,
20,12/17/2023 12:22:45,1.63,,,,
21,12/17/2023 12:25:45,1.71,,,,
22,12/17/2023 12:28:45,1.28,,,,
23,12/17/2023 12:31:45,1.80,,,,
24,12/17/2023 12:34:45,0.86,,,,
25,12/17/2023 12:37:45,1.16,,,,
26,12/17/2023 12:40:45,1.46,,,,
27,12/17/2023 12:43:45,1.20,,,,
28,12/17/2023 12:46:45,1.97,,,,
29,12/17/2023 12:49:45,2.49,,,,
30,12/17/2023 12:52:45,2.36,,,,
31,12/17/2023 12:55:45,1.76,,,,
32,12/17/2023 12:58:45,2.06,,,,
33,12/17/2023 13:01:45,1.88,,,,
34,12/17/2023 13:04:45,1.76,,,,
35,12/17/2023 13:07:45,1.80,,,,
36,12/17/2023 13:10:45,1.71,,,,
37,12/17/2023 13:13:45,2.57,,,,
38,12/17/2023 13:16:45,2.61,,,,
39,12/17/2023 13:19:45,2.91,,,,
40,12/17/2023 13:22:45,3.56,,,,
41,12/17/2023 13:25:45,2.91,,,,
42,12/17/2023 13:28:45,2.83,,,,
43,12/17/2023 13:31:45,2.53,,,,
44,12/17/2023 13:34:45,2.57,,,,
45,12/17/2023 13:37:45,3.00,,,,
46,12/17/2023 13:40:45,3.21,,,,
47,12/17/2023 13:43:45,3.73,,,,
48,12/17/2023 13:46:45,2.79,,,,
49,12/17/2023 13:49:45,2.96,,,,
50,12/17/2023 13:52:45,3.26,,,,
51,12/17/2023 13:55:45,3.21,,,,
52,12/17/2023 13:58:45,3.64,,,,
53,12/17/2023 14:01:45,3.26,,,,
54,12/17/2023 14:04:45,3.04,,,,
55,12/17/2023 14:07:45,3.73,,,,
56,12/17/2023 14:10:45,3.39,,,,
57,12/17/2023 14:13:45,3.34,,,,
58,12/17/2023 14:16:45,3.56,,,,
59,12/17/2023 14:19:45,3.60,,,,
60,12/17/2023 14:22:45,3.90,,,,
61,12/17/2023 14:25:45,3.64,,,,
62,12/17/2023 14:28:45,3.56,,,,
63,12/17/2023 14:31:45,3.52,,,,
64,12/17/2023 14:34:45,3.60,,,,
65,12/17/2023 14:37:45,3.04,,,,
66,12/17/2023 14:40:45,3.30,,,,
67,12/17/2023 14:43:45,3.17,,,,
68,12/17/2023 14:46:45,2.96,,,,
69,12/17/2023 14:49:45,2.79,,,,
70,12/17/2023 14:52:45,2.87,,,,
71,12/17/2023 14:55:45,2.70,,,,
72,12/17/2023 14:58:45,2.83,,,,
73,12/17/2023 15:01:45,2.83,,,,
74,12/17/2023 15:04:45,3.26,,,,
75,12/17/2023 15:07:45,3.09,,,,
76,12/17/2023 15:10:45,3.21,,,,
77,12/17/2023 15:13:45,3.21,,,,
78,12/17/2023 15:16:45,3.52,,,,
79,12/17/2023 15:19:45,3.52,,,,
80,12/17/2023 15:22:45,2.70,,,,
81,12/17/2023 15:25:45,2.66,,,,
82,12/17/2023 15:28:45,2.66,,,,
83,12/17/2023 15:31:45,2.83,,,,
84,12/17/2023 15:34:45,2.57,,,,
85,12/17/2023 15:37:45,3.13,,,,
86,12/17/2023 15:40:45,3.60,,,,
87,12/17/2023 15:43:45,2.83,,,,
88,12/17/2023 15:46:45,1.76,,,,
89,12/17/2023 15:49:45,0.73,,,,
90,12/17/2023 15:52:45,0.17,,,,
91,12/17/2023 15:55:45,-0.39,,,,
92,12/17/2023 15:58:45,-0.56,,,,
93,12/17/2023 16:01:45,-0.69,,,,
94,12/17/2023 16:04:45,-1.25,,,,
95,12/17/2023 16:07:45,-1.16,,,,
96,12/17/2023 16:10:45,-1.08,,,,
97,12/17/2023 16:13:45,-1.20,,,,
98,12/17/2023 16:16:45,-1.76,,,,
99,12/17/2023 16:19:45,-2.06,,,,
100,12/17/2023 16:22:45,-1.80,,,,
101,12/17/2023 16:25:45,-2.06,,,,
102,12/17/2023 16:28:45,-2.32,,,,
103,12/17/2023 16:31:45,-2.88,,,,
104,12/17/2023 16:34:45,-2.88,,,,
105,12/17/2023 16:37:45,-2.96,,,,
106,12/17/2023 16:40:45,-3.18,,,,
107,12/17/2023 16:43:45,-3.35,,,,
108,12/17/2023 16:46:45,-3.09,,,,
109,12/17/2023 16:49:45,-3.26,,,,
110,12/17/2023 16:52:45,-3.43,,,,
111,12/17/2023 16:55:45,-3.48,,,,
112,12/17/2023 16:58:45,-3.61,,,,
113,12/17/2023 17:01:45,-4.16,,,,
114,12/17/2023 17:04:45,-4.51,,,,
115,12/17/2023 17:07:45,-4.94,,,,
116,12/17/2023 17:10:45,-4.81,,,,
117,12/17/2023 17:13:45,-5.11,,,,
118,12/17/2023 17:16:45,-5.84,,,,
119,12/17/2023 17:19:45,-6.18,,,,
120,12/17/2023 17:22:45,-6.31,,,,
121,12/17/2023 17:25:45,-6.39,,,,
122,12/17/2023 17:28:45,-6.18,,,,
123,12/17/2023 17:31:45,-6.35,,,,
124,12/17/2023 17:34:45,-6.05,,,,
125,12/17/2023 17:37:45,-5.75,,,,
126,12/17/2023 17:40:45,-6.14,,,,
127,12/17/2023 17:43:45,-6.31,,,,
128,12/17/2023 17:46:45,-6.57,,,,
129,12/17/2023 17:49:45,-6.70,,,,
130,12/17/2023 17:52:45,-6.70,,,,
131,12/17/2023 17:55:45,-6.52,,,,
132,12/17/2023 17:58:45,-6.70,,,,
133,12/17/2023 18:01:45,-6.48,,,,
134,12/17/2023 18:04:45,-6.48,,,,
135,12/17/2023 18:07:45,-6.74,,,,
136,12/17/2023 18:10:45,-7.04,,,,
137,12/17/2023 18:13:45,-7.60,,,,
138,12/17/2023 18:16:45,-7.81,,,,
139,12/17/2023 18:19:45,-7.90,,,,
140,12/17/2023 18:22:45,-7.77,,,,
141,12/17/2023 18:25:45,-8.11,,,,
142,12/17/2023 18:28:45,-8.41,,,,
143,12/17/2023 18:31:45,-8.45,,,,
144,12/17/2023 18:34:45,-8.50,,,,
145,12/17/2023 18:37:45,-8.20,,,,
146,12/17/2023 18:40:45,-8.33,,,,
147,12/17/2023 18:43:45,-8.54,,,,
148,12/17/2023 18:46:45,-8.75,,,,
149,12/17/2023 18:49:45,-8.24,,,,
150,12/17/2023 18:52:45,-8.11,,,,
151,12/17/2023 18:55:45,-8.37,,,,
152,12/17/2023 18:58:45,-8.54,,,,
153,12/17/2023 19:01:45,-8.37,,,,
154,12/17/2023 19:04:45,-8.28,,,,
155,12/17/2023 19:07:45,-8.24,,,,
156,12/17/2023 19:10:45,-8.20,,,,
157,12/17/2023 19:13:45,-8.67,,,,
158,12/17/2023 19:16:45,-8.93,,,,
159,12/17/2023 19:19:45,-9.14,,,,
160,12/17/2023 19:22:45,-9.36,,,,
161,12/17/2023 19:25:45,-9.53,,,,
162,12/17/2023 19:28:45,-9.70,,,,
163,12/17/2023 19:31:45,-9.87,,,,
